WKT,latitude,longitude,street,postalcode,city,description
"POINT (6.66093 52.09793)",52.09793,6.66093,Ketterinkbraak, 7152 JD, Eibergen,https://waarneming.nl/observation/358360193/
"POINT (5.48565 52.1854)",52.18540,5.48565,Klaarwaterweg, 3864 MP, Nijkerkerveen,https://waarneming.nl/observation/358413675/
"POINT (4.8698 52.03038)",52.03038,4.86980,Twijnen, 3421 JP, Oudewater,https://waarneming.nl/observation/358445143/
"POINT (5.13036 51.82516)",51.82516,5.13036,Achterweg, 4171 BA, Herwijnen,https://waarneming.nl/observation/358578264/
"POINT (5.49703 52.13703)",52.13703,5.49703,Jan van Arkelweg, 3791 AC, Achterveld,https://waarneming.nl/observation/358599578/
"POINT (5.67278 52.03414)",52.03414,5.67278,Dennenlaan, 6711 RB, Ede,https://waarneming.nl/observation/359466897/
"POINT (6.31137 51.972)",51.97200,6.31137,Eduard Schilderinkstraat, 7002 JJ, Doetinchem,https://waarneming.nl/observation/358610107/
"POINT (5.13529 51.77999)",51.77999,5.13529,Waterviolier, 5308 LR, Aalst,https://waarneming.nl/observation/358667907/
"POINT (5.66742 52.03458)",52.03458,5.66742,Heideoordlaan, 6711 NR, Ede,https://waarneming.nl/observation/358834603/
"POINT (5.41172 51.88749)",51.88749,5.41172,Mozartstraat, 4003 LC, Tiel,https://waarneming.nl/observation/358884356/
"POINT (6.3034 52.08246)",52.08246,6.30340,Lankampweg, 7251 PM, Vorden,https://waarneming.nl/observation/358879270/
"POINT (4.99349 51.91614)",51.91614,4.99349,Dokter L.J. Bastiaansweg, 4231 EB, Meerkerk,https://waarneming.nl/observation/358907331/
"POINT (5.88811 51.98855)",51.98855,5.88811,Veluwestraat, 6813 EE, Arnhem,https://waarneming.nl/observation/358947043/
"POINT (5.18363 52.01816)",52.01816,5.18363,Anemonentuin, 3994 PN, Houten,https://waarneming.nl/observation/358956695/
"POINT (5.83009 52.48565)",52.48565,5.83009,Stobbenweg, 8251 PX, Dronten,https://waarneming.nl/observation/359142317/
"POINT (4.95855 51.9706)",51.97060,4.95855,Zuiderparklaan, 3411 ML, Lopik,https://waarneming.nl/observation/359184241/
"POINT (4.77087 52.23952)",52.23952,4.77087,Hoofdweg, 1424 PC, Kudelstaart,https://waarneming.nl/observation/359320961/
"POINT (6.4199 52.15328)",52.15328,6.41990,Johan van Oldenbarneveltlaan, 7241 HP, Lochem,https://waarneming.nl/observation/359276192/
"POINT (5.72207 51.97296)",51.97296,5.72207,Grunsfoortseweg, 6871 CE, Renkum,https://waarneming.nl/observation/359327833/
"POINT (5.17274 52.23126)",52.23126,5.17274,Graaf Florislaan, 1217 KL, Hilversum,https://waarneming.nl/observation/359293299/
"POINT (5.81645 51.8298)",51.82980,5.81645,Citerstraat, 6544 WJ, Nijmegen,https://waarneming.nl/observation/359432261/
"POINT (5.40029 52.16079)",52.16079,5.40029,Balboastraat, 3814 WR, Amersfoort,https://waarneming.nl/observation/359720298/
"POINT (5.78912 51.81566)",51.81566,5.78912,Tolhuis, 6537 NN, Nijmegen,https://waarneming.nl/observation/359817799/
"POINT (5.75716 51.97953)",51.97953,5.75716,Kastanjelaan, 6866 CT, Heelsum,https://waarneming.nl/observation/359812084/
"POINT (5.42467 52.13675)",52.13675,5.42467,Wiggeruslaan, 3833 BD, Leusden,https://waarneming.nl/observation/359870673/
"POINT (6.43074 52.1568)",52.15680,6.43074,Stiggoor, 7241 LD, Lochem,https://waarneming.nl/observation/360008410/
"POINT (6.10384 52.05511)",52.05511,6.10384,Doctor Wibautstraat, 6951 GH, Dieren,https://waarneming.nl/observation/360012667/
"POINT (5.5893 51.97222)",51.97222,5.58930,Cuneraweg, 3911 RH, Rhenen,https://waarneming.nl/observation/359888895/
"POINT (5.18982 52.12328)",52.12328,5.18982,Snippenlaan, 3721 DR, Bilthoven,https://waarneming.nl/observation/361345484/
"POINT (5.7279 51.83979)",51.83979,5.72790,Ficarystraat, 6641 KP, Beuningen,https://waarneming.nl/observation/360316903/
"POINT (5.2517 52.12051)",52.12051,5.25170,Ruysdaellaan, 3712 AS, Huis ter Heide,https://waarneming.nl/observation/360149519/
"POINT (5.29801 52.20752)",52.20752,5.29801,Piet Heinlaan, 3742 AN, Baarn,https://waarneming.nl/observation/360174899/
"POINT (5.25158 52.12029)",52.12029,5.25158,Ruysdaellaan, 3712 AS, Huis ter Heide,https://waarneming.nl/observation/360158231/
"POINT (5.67746 52.00575)",52.00575,5.67746,Heidelaan, 6721 CK, Bennekom,https://waarneming.nl/observation/360200640/
"POINT (5.9491 51.83578)",51.83578,5.94910,Thornsestraat, 6575 JH, Persingen,https://waarneming.nl/observation/360386722/
"POINT (5.28257 52.21443)",52.21443,5.28257,Eemnesserweg, 3743 AG, Baarn,https://waarneming.nl/observation/360531134/
"POINT (5.18418 52.21828)",52.21828,5.18418,Sophialaan, 1213 XM, Hilversum,https://waarneming.nl/observation/360423648/
"POINT (5.74407 52.72286)",52.72286,5.74407,Espelerlaan, 8302 DC, Emmeloord,https://waarneming.nl/observation/360635004/
"POINT (5.38575 52.01925)",52.01925,5.38575,Darthuizerweg, 3956 NK, Leersum,https://waarneming.nl/observation/360506895/
"POINT (5.37515 52.25602)",52.25602,5.37515,Groen van Prinsterersingel, 3752 DD, Bunschoten-Spakenburg,https://waarneming.nl/observation/360515035/
"POINT (4.59673 52.35648)",52.35648,4.59673,Boekenroodeweg, 2111 HJ, Aerdenhout,https://waarneming.nl/observation/360682718/
"POINT (5.25502 52.06499)",52.06499,5.25502,Odijkerweg, 3709 JJ, Zeist,https://waarneming.nl/observation/360698970/
"POINT (5.22044 52.09449)",52.09449,5.22044,Utrechtseweg, 3704 HK, Zeist,https://waarneming.nl/observation/360871827/
"POINT (5.29225 52.05501)",52.05501,5.29225,Cordesstraat, 3971 VK, Driebergen-Rijsenburg,https://waarneming.nl/observation/360986515/
"POINT (5.12941 52.10941)",52.10941,5.12941,Burgemeester van der Voort van Zijplaan, 3571 VZ, Utrecht,https://waarneming.nl/observation/360996531/
"POINT (5.17512 52.11259)",52.11259,5.17512,Alfred Nobellaan, 3731 DX, De Bilt,https://waarneming.nl/observation/361121518/
"POINT (6.03423 51.89023)",51.89023,6.03423,Rijnstraat, 6911 AC, Pannerden,https://waarneming.nl/observation/361019754/
"POINT (6.14714 51.90397)",51.90397,6.14714,Kwartiersedijk, 6909 DJ, Babberich,https://waarneming.nl/observation/361030283/
"POINT (6.65539 52.05456)",52.05456,6.65539,Boksveenweg, 7142 JC, Groenlo,https://waarneming.nl/observation/361083518/
"POINT (6.49185 51.86972)",51.86972,6.49185,Veldmate, 7091 RS, Dinxperlo,https://waarneming.nl/observation/361150124/
"POINT (5.29281 52.05534)",52.05534,5.29281,van Wassenaerstraat, 3971 VL, Driebergen-Rijsenburg,https://waarneming.nl/observation/361145463/
"POINT (5.0568 52.0965)",52.09650,5.05680,Kolibrievlinder, 3544 ZE, Utrecht,https://waarneming.nl/observation/361266752/
"POINT (4.59968 52.33405)",52.33405,4.59968,Linnaeuspad, 2105 MP, Heemstede,https://waarneming.nl/observation/361509687/
"POINT (5.66367 52.32083)",52.32083,5.66367,Sonnevancklaan, 3847 LC, Harderwijk,https://waarneming.nl/observation/361335103/
"POINT (5.60815 51.89082)",51.89082,5.60815,Kasteelhof, 6651 VA, Druten,https://waarneming.nl/observation/361494344/
"POINT (5.23284 52.05642)",52.05642,5.23284,Penningkruid, 3984 BK, Odijk,https://waarneming.nl/observation/361371270/
"POINT (5.20308 52.15253)",52.15253,5.20308,Professor Bronkhorstlaan, 3723 MA, Bilthoven,https://waarneming.nl/observation/361374255/
"POINT (5.78943 51.81581)",51.81581,5.78943,Tolhuis, 6537 NN, Nijmegen,https://waarneming.nl/observation/361448105/
"POINT (5.22855 51.94845)",51.94845,5.22855,Frederik van Eedenlaan, 4103 WB, Culemborg,https://waarneming.nl/observation/361700881/
"POINT (6.23736 52.12633)",52.12633,6.23736,De Bloementuin, 7207 MN, Zutphen,https://waarneming.nl/observation/361521658/
"POINT (5.31708 52.07679)",52.07679,5.31708,Waterlooweg, 3711 BD, Austerlitz,https://waarneming.nl/observation/361600209/
"POINT (5.7139 51.806)",51.80600,5.71390,Aalsburg, 6602 VK, Wijchen,https://waarneming.nl/observation/361632632/
"POINT (5.40281 52.26034)",52.26034,5.40281,Slingerweg, 3896 LD, Zeewolde,https://waarneming.nl/observation/361570044/
"POINT (6.62356 52.13772)",52.13772,6.62356,Henry Dunantweg, 7161 WE, Neede,https://waarneming.nl/observation/361670254/
"POINT (5.23594 52.13787)",52.13787,5.23594,Dassenlaan, 3734 HB, Den Dolder,https://waarneming.nl/observation/361634069/
"POINT (5.79427 51.98165)",51.98165,5.79427,Beethovenlaan, 6865 EC, Doorwerth,https://waarneming.nl/observation/361727007/
"POINT (5.2215 52.17674)",52.17674,5.22150,Vuurse Steeg, 3749 AN, Lage Vuursche,https://waarneming.nl/observation/361696322/
"POINT (4.93922 51.97485)",51.97485,4.93922,Wielsekade, 3411 AB, Lopik,https://waarneming.nl/observation/361698606/
"POINT (4.93997 51.975)",51.97500,4.93997,Mondriaanlaan, 3411 GX, Lopik,https://waarneming.nl/observation/361697566/
"POINT (5.93183 52.20743)",52.20743,5.93183,Asselsestraat, 7312 CZ, Apeldoorn,https://waarneming.nl/observation/361718370/
"POINT (5.76983 51.98391)",51.98391,5.76983,de Kamp, 6866 ND, Heelsum,https://waarneming.nl/observation/361777712/
"POINT (5.82139 51.83852)",51.83852,5.82139,Kerkstraat, 6543 KS, Nijmegen,https://waarneming.nl/observation/361794100/
"POINT (5.43612 52.01144)",52.01144,5.43612,Englaan, 3956 VN, Leersum,https://waarneming.nl/observation/361996259/
"POINT (6.37798 52.02501)",52.02501,6.37798,Ruurloseweg, 7021 HB, Zelhem,https://waarneming.nl/observation/362045946/
"POINT (5.21413 52.09499)",52.09499,5.21413,Kroostweg-Noord, 3704 DX, Zeist,https://waarneming.nl/observation/362065120/
"POINT (5.63302 52.05214)",52.05214,5.63302,Mauvezand, 6718 ML, Ede,https://waarneming.nl/observation/362074024/
"POINT (5.03108 52.02357)",52.02357,5.03108,Hovenierlaan, 3401 GC, IJsselstein,https://waarneming.nl/observation/362078948/
"POINT (5.70444 51.9232)",51.92320,5.70444,Velddwarsstraat, 6671 MA, Zetten,https://waarneming.nl/observation/362272211/
"POINT (5.27246 52.06124)",52.06124,5.27246,Loolaan, 3971 PN, Driebergen-Rijsenburg,https://waarneming.nl/observation/362398447/
"POINT (4.95053 52.49536)",52.49536,4.95053,Pinksterbloem, 1441 RM, Purmerend,https://waarneming.nl/observation/362377105/
"POINT (5.27792 52.05623)",52.05623,5.27792,Diederichslaan, 3971 PC, Driebergen-Rijsenburg,https://waarneming.nl/observation/362384354/
"POINT (5.41767 52.02498)",52.02498,5.41767,Maarsbergseweg, 3956 KT, Leersum,https://waarneming.nl/observation/362587660/
"POINT (6.0784 51.9337)",51.93370,6.07840,Rozenstraat, 6901 HT, Zevenaar,https://waarneming.nl/observation/362504791/
"POINT (5.21301 51.94426)",51.94426,5.21301,Wethouder Schoutenweg, 4105 DZ, Culemborg,https://waarneming.nl/observation/362585429/
"POINT (5.84084 51.81919)",51.81919,5.84084,Vossenlaan, 6532 BK, Nijmegen,https://waarneming.nl/observation/362589748/
"POINT (5.68345 51.83357)",51.83357,5.68345,Loffertweg, 6616 AV, Hernen,https://waarneming.nl/observation/362597814/
"POINT (6.73116 51.96993)",51.96993,6.73116,Beuzenes, 7101 VZ, Winterswijk,https://waarneming.nl/observation/362660623/
"POINT (5.83893 51.83002)",51.83002,5.83893,Dukaatstraat, 6532 RE, Nijmegen,https://waarneming.nl/observation/362670691/
"POINT (6.1446 52.21391)",52.21391,6.14460,Lathmerweg, 7384 AD, Wilp,https://waarneming.nl/observation/362767076/
"POINT (4.89441 52.08541)",52.08541,4.89441,Spoorlaan, 3445 AA, Woerden,https://waarneming.nl/observation/362872860/
"POINT (5.42524 52.00937)",52.00937,5.42524,Vijverlaan, 3956 EG, Leersum,https://waarneming.nl/observation/362944174/
"POINT (5.79482 51.9766)",51.97660,5.79482,W.A. Scholtenlaan, 6865 VZ, Doorwerth,https://waarneming.nl/observation/362850398/
"POINT (5.19444 52.22931)",52.22931,5.19444,Kapteynstraat, 1223 CD, Hilversum,https://waarneming.nl/observation/362909389/
"POINT (4.90324 52.08943)",52.08943,4.90324,Doctor Colijnlaan, 3445 VL, Woerden,https://waarneming.nl/observation/363103252/
"POINT (5.72383 52.71343)",52.71343,5.72383,Driesprong, 8303 KV, Emmeloord,https://waarneming.nl/observation/363104218/
"POINT (5.89055 51.81681)",51.81681,5.89055,Monseigneur Suyslaan, 6564 BV, Heilig Landstichting,https://waarneming.nl/observation/363111422/
"POINT (5.07698 52.50423)",52.50423,5.07698,Henegouwen, 1131 RA, Volendam,https://waarneming.nl/observation/363307233/
"POINT (5.46803 52.52947)",52.52947,5.46803,Karveel 40, 8231 DK, Lelystad,https://waarneming.nl/observation/363252890/
"POINT (5.29933 52.21074)",52.21074,5.29933,Tromplaan, 3742 AD, Baarn,https://waarneming.nl/observation/363255786/
"POINT (5.2041 52.06621)",52.06621,5.20410,Barbarapad, 3981 AD, Bunnik,https://waarneming.nl/observation/363306578/
"POINT (5.92134 51.82569)",51.82569,5.92134,Nieuwe Holleweg, 6573 DX, Beek,https://waarneming.nl/observation/367206423/
"POINT (5.2667 52.18048)",52.18048,5.26670,Nieuwegracht, 3763 LB, Soest,https://waarneming.nl/observation/363420900/
"POINT (4.90845 52.09154)",52.09154,4.90845,Talma-lanen, 3445 TJ, Woerden,https://waarneming.nl/observation/368215298/
"POINT (4.86652 52.09218)",52.09218,4.86652,Paul Gabriëlstraat, 3443 HW, Woerden,https://waarneming.nl/observation/364046001/
"POINT (6.29321 52.07755)",52.07755,6.29321,Nieuwenhuisweg, 7251 PR, Vorden,https://waarneming.nl/observation/363674818/
"POINT (4.56092 52.36363)",52.36363,4.56092,Doktersdrift, 2042 XL, Zandvoort,https://waarneming.nl/observation/363659316/
"POINT (4.55967 52.36312)",52.36312,4.55967,Doktersdrift, 2042 XL, Zandvoort,https://waarneming.nl/observation/363659992/
"POINT (5.03009 52.09388)",52.09388,5.03009,Alendorperweg, 3451 GN, Vleuten,https://waarneming.nl/observation/363533557/
"POINT (4.94454 52.04845)",52.04845,4.94454,Doeldijk, 3417 XD, Montfoort,https://waarneming.nl/observation/363901487/
"POINT (4.94419 52.04887)",52.04887,4.94419,Lindeboomsweg, 3417 XG, Montfoort,https://waarneming.nl/observation/363901484/
"POINT (5.67682 51.99412)",51.99412,5.67682,Bovenweg, 6721 HX, Bennekom,https://waarneming.nl/observation/363606871/
"POINT (5.85258 51.98746)",51.98746,5.85258,Reuvensweg, 6861 XH, Oosterbeek,https://waarneming.nl/observation/363812521/
"POINT (5.12706 52.06153)",52.06153,5.12706,Olympus, 3524 WB, Utrecht,https://waarneming.nl/observation/363831206/
"POINT (6.23732 52.14322)",52.14322,6.23732,Boslaan, 7231 DG, Warnsveld,https://waarneming.nl/observation/363839332/
"POINT (5.71919 51.8117)",51.81170,5.71919,Homberg, 6601 ZV, Wijchen,https://waarneming.nl/observation/363894136/
"POINT (5.62258 52.35716)",52.35716,5.62258,Waterstadboulevard, 3846 JN, Harderwijk,https://waarneming.nl/observation/364048368/
"POINT (5.42724 52.01926)",52.01926,5.42724,Groenoordlaan, 3956 BA, Leersum,https://waarneming.nl/observation/363959155/
"POINT (6.08643 51.89344)",51.89344,6.08643,Schoolstraat, 6913 AD, Aerdt,https://waarneming.nl/observation/364171938/
"POINT (6.13507 51.93067)",51.93067,6.13507,,6942 GH, Nieuw-Dijk,https://waarneming.nl/observation/364171951/
"POINT (5.62337 52.35733)",52.35733,5.62337,Noorderhoofd, 3846 JV, Harderwijk,https://waarneming.nl/observation/364046104/
"POINT (5.39172 52.00233)",52.00233,5.39172,Gooyerdijk, 3947 NA, Langbroek,https://waarneming.nl/observation/364319775/
"POINT (5.37168 52.19197)",52.19197,5.37168,Zandkamp, 3828 GJ, Hoogland,https://waarneming.nl/observation/364288192/
"POINT (6.19756 52.14769)",52.14769,6.19756,Overweg, 7202 AB, Zutphen,https://waarneming.nl/observation/364203079/
"POINT (5.66647 52.76262)",52.76262,5.66647,Jacob van Ruysdael, 8312 CG, Creil,https://waarneming.nl/observation/364206272/
"POINT (5.24466 52.11381)",52.11381,5.24466,Duinweg, 3735 LD, Bosch en Duin,https://waarneming.nl/observation/364242873/
"POINT (5.24356 52.14655)",52.14655,5.24356,Vuurvlinder, 3734 AB, Den Dolder,https://waarneming.nl/observation/364379838/
"POINT (5.57469 52.03025)",52.03025,5.57469,Grote Beer, 3902 EG, Veenendaal,https://waarneming.nl/observation/364466845/
"POINT (5.02317 52.10841)",52.10841,5.02317,Kromme Boomgaard, 3451 KR, Vleuten,https://waarneming.nl/observation/364355135/
"POINT (5.29477 52.19351)",52.19351,5.29477,Stadhouderslaan, 3761 EP, Soest,https://waarneming.nl/observation/364423534/
"POINT (5.93318 51.77258)",51.77258,5.93318,Herwendaalseweg, 6562 AG, Groesbeek,https://waarneming.nl/observation/367419973/
"POINT (5.67521 52.03996)",52.03996,5.67521,van Heeckerenlaan, 6711 JN, Ede,https://waarneming.nl/observation/364855354/
"POINT (5.98394 51.94803)",51.94803,5.98394,De Hoge Hoeve, 6932 DP, Westervoort,https://waarneming.nl/observation/364553531/
"POINT (5.6648 52.00383)",52.00383,5.66480,Ereprijs, 6721 ZA, Bennekom,https://waarneming.nl/observation/364855596/
"POINT (5.65962 52.03727)",52.03727,5.65962,Bremlaan, 6713 EB, Ede,https://waarneming.nl/observation/364855459/
"POINT (5.27471 52.38981)",52.38981,5.27471,Haasweg, 1338 AS, Almere,https://waarneming.nl/observation/364602847/
"POINT (5.13341 51.77713)",51.77713,5.13341,Maasdijk, 5308 JA, Aalst,https://waarneming.nl/observation/364647543/
"POINT (5.91633 51.99369)",51.99369,5.91633,Braamweg, 6821 JT, Arnhem,https://waarneming.nl/observation/364828872/
"POINT (5.30124 52.04349)",52.04349,5.30124,Driebergsestraatweg, 3941 ZL, Doorn,https://waarneming.nl/observation/364690630/
"POINT (5.13695 51.77495)",51.77495,5.13695,Hambloksestraat, 5308 KN, Aalst,https://waarneming.nl/observation/364702092/
"POINT (6.58038 51.93099)",51.93099,6.58038,Saksenstraat, 7122 CK, Aalten,https://waarneming.nl/observation/364719498/
"POINT (5.68488 52.00807)",52.00807,5.68488,Selterskampweg, 6721 AS, Bennekom,https://waarneming.nl/observation/364855906/
"POINT (5.03403 51.9628)",51.96280,5.03403,Gregoriuslaan, 4128 SW, Lexmond,https://waarneming.nl/observation/364745136/
"POINT (5.71179 52.51515)",52.51515,5.71179,Het Rijpaard, 8252 EV, Dronten,https://waarneming.nl/observation/364898571/
"POINT (5.25296 51.7461)",51.74610,5.25296,De Zanden, 5321 HJ, Hedel,https://waarneming.nl/observation/365615386/
"POINT (5.85398 51.78502)",51.78502,5.85398,Rozenstraat, 6581 XR, Malden,https://waarneming.nl/observation/365061610/
"POINT (5.68542 52.0231)",52.02310,5.68542,Vlashoek, 6717 ZW, Ede,https://waarneming.nl/observation/367141713/
"POINT (6.36998 52.20167)",52.20167,6.36998,Holterweg, 7245 SC, Laren,https://waarneming.nl/observation/365309777/
"POINT (5.88608 51.88707)",51.88707,5.88608,Zandsestraat, 6681 KA, Bemmel,https://waarneming.nl/observation/365134713/
"POINT (6.21674 51.97669)",51.97669,6.21674,Keppelseweg, 7031 EB, Wehl,https://waarneming.nl/observation/365185486/
"POINT (5.06551 51.86355)",51.86355,5.06551,Dwarsweg, 4161 AD, Heukelum,https://waarneming.nl/observation/365277216/
"POINT (5.48326 52.22569)",52.22569,5.48326,Kolkstraat, 3861 AK, Nijkerk,https://waarneming.nl/observation/365302150/
"POINT (5.13478 51.93666)",51.93666,5.13478,Kortgerecht, 4145 NM, Schoonrewoerd,https://waarneming.nl/observation/365370034/
"POINT (5.16018 52.28301)",52.28301,5.16018,Comeniuslaan, 1404 AA, Bussum,https://waarneming.nl/observation/365489820/
"POINT (5.15991 52.28284)",52.28284,5.15991,Comeniuslaan, 1404 AB, Bussum,https://waarneming.nl/observation/365492055/
"POINT (4.73419 52.62341)",52.62341,4.73419,Supporterslaantje, 1815 LX, Alkmaar,https://waarneming.nl/observation/365560608/
"POINT (6.34555 51.99817)",51.99817,6.34555,Doetinchemseweg, 7021 BR, Zelhem,https://waarneming.nl/observation/365621391/
"POINT (5.28817 52.20835)",52.20835,5.28817,Kettingweg, 3743 HN, Baarn,https://waarneming.nl/observation/365593540/
"POINT (5.16697 52.01943)",52.01943,5.16697,Beukenhout, 3991 PW, Houten,https://waarneming.nl/observation/365623654/
"POINT (5.33944 52.00601)",52.00601,5.33944,Langbroekerdijk, 3947 BL, Langbroek,https://waarneming.nl/observation/365605955/
"POINT (5.55029 52.00859)",52.00859,5.55029,Egellaan, 3903 CP, Veenendaal,https://waarneming.nl/observation/365720123/
"POINT (5.24292 52.09528)",52.09528,5.24292,Schaerweijdelaan, 3702 GC, Zeist,https://waarneming.nl/observation/365784026/
"POINT (5.64616 52.28886)",52.28886,5.64616,Drieërweg, 3852 MB, Ermelo,https://waarneming.nl/observation/365672065/
"POINT (5.64877 52.28948)",52.28948,5.64877,Schoolweg, 3852 ZD, Ermelo,https://waarneming.nl/observation/365671307/
"POINT (5.67141 52.01031)",52.01031,5.67141,West Breukelderweg, 6721 MP, Bennekom,https://waarneming.nl/observation/365690920/
"POINT (5.305 52.21253)",52.21253,5.30500,Callenburglaan, 3742 MT, Baarn,https://waarneming.nl/observation/365704556/
"POINT (5.54989 52.00862)",52.00862,5.54989,Egellaan, 3903 CP, Veenendaal,https://waarneming.nl/observation/365723817/
"POINT (6.26191 52.06608)",52.06608,6.26191,Kerveldijk, 7223 KC, Baak,https://waarneming.nl/observation/365734679/
"POINT (6.26242 52.06506)",52.06506,6.26242,Kerveldijk, 7223 KC, Baak,https://waarneming.nl/observation/365931343/
"POINT (4.9205 52.0599)",52.05990,4.92050,Korenbloemhof, 3461 GT, Linschoten,https://waarneming.nl/observation/365813322/
"POINT (5.34485 51.83238)",51.83238,5.34485,Weiweg, 4064 CJ, Varik,https://waarneming.nl/observation/365893784/
"POINT (5.42706 52.01305)",52.01305,5.42706,Meester Bosweg, 3956 XH, Leersum,https://waarneming.nl/observation/365898132/
"POINT (5.90396 51.9565)",51.95650,5.90396,Veendamstraat, 6835 AG, Arnhem,https://waarneming.nl/observation/365913406/
"POINT (5.5658 52.2689)",52.26890,5.56580,Vanenburgerallee, 3882 RH, Putten,https://waarneming.nl/observation/366035882/
"POINT (5.77898 51.86029)",51.86029,5.77898,Lavendelstraat, 6641 BX, Beuningen,https://waarneming.nl/observation/366141015/
"POINT (5.13731 52.06312)",52.06312,5.13731,Graafschap, 3524 TR, Utrecht,https://waarneming.nl/observation/366067442/
"POINT (5.13695 52.06278)",52.06278,5.13695,Graafschap, 3524 TG, Utrecht,https://waarneming.nl/observation/366063047/
"POINT (5.27845 52.08863)",52.08863,5.27845,Woudenbergseweg, 3707 HX, Zeist,https://waarneming.nl/observation/366101421/
"POINT (4.62621 52.42474)",52.42474,4.62621,Brederoodseweg, 2082 BS, Santpoort-Zuid,https://waarneming.nl/observation/366137491/
"POINT (5.25833 52.09263)",52.09263,5.25833,Aristoteleslaan, 3707 EM, Zeist,https://waarneming.nl/observation/366150664/
"POINT (5.11376 52.11818)",52.11818,5.11376,Humberdreef, 3562 HG, Utrecht,https://waarneming.nl/observation/366293525/
"POINT (4.80618 52.64442)",52.64442,4.80618,Tuin van Freyr, 1705 SW, Heerhugowaard,https://waarneming.nl/observation/366346138/
"POINT (6.38248 51.88763)",51.88763,6.38248,Ankerstraat, 7071 WH, Ulft,https://waarneming.nl/observation/366743176/
"POINT (5.64877 51.96227)",51.96227,5.64877,Van Houtenstraat, 6702 CT, Wageningen,https://waarneming.nl/observation/368324374/
"POINT (5.39071 52.1864)",52.18640,5.39071,Amaniet, 3823 XC, Amersfoort,https://waarneming.nl/observation/366741015/
"POINT (5.86441 51.95078)",51.95078,5.86441,Boxtelstraat, 6843 RX, Arnhem,https://waarneming.nl/observation/366783337/
"POINT (5.29849 52.20609)",52.20609,5.29849,Bremstraat, 3742 RE, Baarn,https://waarneming.nl/observation/366795891/
"POINT (5.29176 52.17654)",52.17654,5.29176,Heetakker, 3762 AZ, Soest,https://waarneming.nl/observation/368714784/
"POINT (5.47142 51.99934)",51.99934,5.47142,Veenseweg, 3958 ET, Amerongen,https://waarneming.nl/observation/366915699/
"POINT (5.90168 51.83784)",51.83784,5.90168,Thilman Werenbertszstraat, 6574 AM, Ubbergen,https://waarneming.nl/observation/366965506/
"POINT (5.42496 52.1274)",52.12740,5.42496,Karrepad, 3833 VV, Leusden,https://waarneming.nl/observation/366953994/
"POINT (6.52581 52.12134)",52.12134,6.52581,Nobelstraat, 7271 VC, Borculo,https://waarneming.nl/observation/366955757/
"POINT (6.52768 52.12325)",52.12325,6.52768,Kamerlingh Onnesstraat, 7271 AZ, Borculo,https://waarneming.nl/observation/366973027/
"POINT (5.40015 52.12212)",52.12212,5.40015,Treekerweg, 3832 GX, Leusden,https://waarneming.nl/observation/367016069/
"POINT (5.30458 52.21255)",52.21255,5.30458,Callenburglaan, 3742 MT, Baarn,https://waarneming.nl/observation/367039622/
"POINT (5.40174 52.00777)",52.00777,5.40174,Broekhuizerlaan, 3956 NS, Leersum,https://waarneming.nl/observation/367306758/
"POINT (5.51942 52.50158)",52.50158,5.51942,,8219 AS, Lelystad,https://waarneming.nl/observation/367205799/
"POINT (5.40134 52.00742)",52.00742,5.40134,Broekhuizerlaan, 3956 NS, Leersum,https://waarneming.nl/observation/367336592/
"POINT (5.1081 52.08316)",52.08316,5.10810,Veilingstraat, 3521 BE, Utrecht,https://waarneming.nl/observation/367491625/
"POINT (5.93811 51.781)",51.78100,5.93811,Cranenburgsestraat, 6561 AN, Groesbeek,https://waarneming.nl/observation/367426772/
"POINT (5.93667 51.78036)",51.78036,5.93667,van Nispenstraat, 6561 BG, Groesbeek,https://waarneming.nl/observation/367427922/
"POINT (5.97548 52.18641)",52.18641,5.97548,Merwedestraat, 7333 MD, Apeldoorn,https://waarneming.nl/observation/367490336/
"POINT (5.13518 52.10536)",52.10536,5.13518,Van Herwerdenlaan, 3571 ZK, Utrecht,https://waarneming.nl/observation/367629610/
"POINT (5.26872 52.08146)",52.08146,5.26872,Graaf Janlaan, 3708 GL, Zeist,https://waarneming.nl/observation/367615909/
"POINT (5.4217 52.08137)",52.08137,5.42170,Stationsweg West, 3931 EK, Woudenberg,https://waarneming.nl/observation/367622587/
"POINT (5.13498 52.06008)",52.06008,5.13498,Jura, 3524 HP, Utrecht,https://waarneming.nl/observation/367738715/
"POINT (5.22003 52.08454)",52.08454,5.22003,Nijenheim 40, 3704 SR, Zeist,https://waarneming.nl/observation/367977914/
"POINT (5.42453 52.12736)",52.12736,5.42453,Karrepad, 3833 VV, Leusden,https://waarneming.nl/observation/368817217/
"POINT (5.21096 52.08504)",52.08504,5.21096,Brugakker, 3704 MA, Zeist,https://waarneming.nl/observation/367976959/
"POINT (5.16451 52.03646)",52.03646,5.16451,Hoenderhoeve, 3992 XK, Houten,https://waarneming.nl/observation/368268738/
"POINT (5.28055 52.08684)",52.08684,5.28055,Zwitsersekade, 3707 HZ, Zeist,https://waarneming.nl/observation/368024833/
"POINT (5.10878 52.08319)",52.08319,5.10878,Veilingstraat, 3521 BE, Utrecht,https://waarneming.nl/observation/368147815/
"POINT (4.84927 52.30771)",52.30771,4.84927,Molenweg, 1182 CD, Amstelveen,https://waarneming.nl/observation/368169738/
