WKT,latitude,longitude,street,postalcode,city,description
"POINT (4.0792 51.71138)",51.71138,4.07920,Buitenplaats Herkingen, 3249 BX, Herkingen,https://waarneming.nl/observation/380476966/
"POINT (4.59684 51.87953)",51.87953,4.59684,Dolfijnpark, 2983 AZ, Slikkerveer,https://waarneming.nl/observation/380483051/
"POINT (4.31238 52.04208)",52.04208,4.31238,Steenvoordelaan, 2284 ED, Rijswijk,https://waarneming.nl/observation/380473507/
"POINT (4.26514 51.91468)",51.91468,4.26514,Vlaardingsedijk, 3143 LT, Maassluis,https://waarneming.nl/observation/380485039/
"POINT (4.52215 52.2293)",52.22930,4.52215,Teijlingerlaan, 2171 CC, Sassenheim,https://waarneming.nl/observation/380503852/
"POINT (4.39513 51.90789)",51.90789,4.39513,Prins Bernhardlaan, 3116 HE, Schiedam,https://waarneming.nl/observation/380520647/
"POINT (4.96141 51.83883)",51.83883,4.96141,Banneweg, 4205 JS, Gorinchem,https://waarneming.nl/observation/380554160/
"POINT (4.60335 51.93475)",51.93475,4.60335,Reitdiep, 2904 RD, Capelle aan den IJssel,https://waarneming.nl/observation/380521814/
"POINT (4.3136 51.83947)",51.83947,4.31360,Baljuwlaan, 3204 LC, Spijkenisse,https://waarneming.nl/observation/380521975/
"POINT (4.07131 51.76458)",51.76458,4.07131,Nieuweweg, 3248 BE, Melissant,https://waarneming.nl/observation/380790342/
"POINT (4.52845 51.91889)",51.91889,4.52845,Burgemeester Oudlaan, 3062 PA, Rotterdam,https://waarneming.nl/observation/381096732/
"POINT (4.23182 52.0625)",52.06250,4.23182,Laan van Meerdervoort, 2555 SJ, Den Haag,https://waarneming.nl/observation/380810573/
"POINT (4.58746 51.87095)",51.87095,4.58746,Boksdoornstraat, 2982 BA, Slikkerveer,https://waarneming.nl/observation/380548506/
"POINT (4.54584 51.8872)",51.88720,4.54584,Ruigewaard, 3078 AV, Rotterdam,https://waarneming.nl/observation/380580485/
"POINT (4.39482 51.83992)",51.83992,4.39482,Berenplaat, 3207 LB, Spijkenisse,https://waarneming.nl/observation/380612126/
"POINT (4.59767 51.8791)",51.87910,4.59767,Dolfijnpark, 2983 AZ, Slikkerveer,https://waarneming.nl/observation/380589025/
"POINT (4.59997 51.92111)",51.92111,4.59997,Driekamp, 2924 VT, Krimpen aan den IJssel,https://waarneming.nl/observation/380594224/
"POINT (4.17582 51.7614)",51.76140,4.17582,Delta Boulevard, 3241 PH, Middelharnis,https://waarneming.nl/observation/380597123/
"POINT (4.35357 52.06994)",52.06994,4.35357,Koningin Wilhelminalaan, 2274 AB, Voorburg,https://waarneming.nl/observation/380600610/
"POINT (4.40037 52.10127)",52.10127,4.40037,De Haar, 2261 XS, Leidschendam,https://waarneming.nl/observation/380776216/
"POINT (4.20733 51.75784)",51.75784,4.20733,Kadeweg, 3241 LN, Middelharnis,https://waarneming.nl/observation/380748208/
"POINT (4.4895 52.06579)",52.06579,4.48950,Zwaardslootseweg, 2726 BR, Zoetermeer,https://waarneming.nl/observation/380624865/
"POINT (4.05771 51.87292)",51.87292,4.05771,Swinsedreef, 3235 AR, Rockanje,https://waarneming.nl/observation/380662711/
"POINT (4.70178 51.79828)",51.79828,4.70178,Reewegpad, 3319 CJ, Dordrecht,https://waarneming.nl/observation/380687305/
"POINT (4.53364 51.8987)",51.89870,4.53364,Van Brienenoord, 3077 AE, Rotterdam,https://waarneming.nl/observation/381005163/
"POINT (4.28363 52.09868)",52.09868,4.28363,Scheveningseweg, 2517 KX, Den Haag,https://waarneming.nl/observation/380696990/
"POINT (4.55848 51.95952)",51.95952,4.55848,President Rooseveltweg, 3068 TS, Rotterdam,https://waarneming.nl/observation/380676692/
"POINT (4.69539 51.75076)",51.75076,4.69539,Nieuwe Merwedeweg, 3329 KM, Dordrecht,https://waarneming.nl/observation/380706279/
"POINT (4.32229 51.92704)",51.92704,4.32229,Klokbekerpad, 3138 HE, Vlaardingen,https://waarneming.nl/observation/380694255/
"POINT (4.32057 51.92728)",51.92728,4.32057,Bronstijdpad, 3138 HE, Vlaardingen,https://waarneming.nl/observation/380718717/
"POINT (4.76962 51.82671)",51.82671,4.76962,IJsselstraat, 3363 CX, Sliedrecht,https://waarneming.nl/observation/380727602/
"POINT (4.59762 51.93201)",51.93201,4.59762,Couwenhoekseweg, 2904 XB, Capelle aan den IJssel,https://waarneming.nl/observation/380716829/
"POINT (4.6821 51.78937)",51.78937,4.68210,Stierstraat, 3318 BK, Dordrecht,https://waarneming.nl/observation/380777273/
"POINT (4.69904 51.75379)",51.75379,4.69904,Oude Veerweg, 3329 KM, Dordrecht,https://waarneming.nl/observation/380752214/
"POINT (4.689 51.79606)",51.79606,4.68900,Dordwijklaan, 3319 AD, Dordrecht,https://waarneming.nl/observation/380804661/
"POINT (4.77597 51.80987)",51.80987,4.77597,Merwelanden, 3361 VV, Dordrecht,https://waarneming.nl/observation/381005569/
"POINT (4.11249 51.91939)",51.91939,4.11249,Windhoek, 3233 WZ, Oostvoorne,https://waarneming.nl/observation/380761016/
"POINT (4.54929 51.89269)",51.89269,4.54929,Koninginneweg, 3078 GP, Rotterdam,https://waarneming.nl/observation/380761471/
"POINT (4.69297 51.75032)",51.75032,4.69297,Nieuwe Merwedeweg, 3329 KM, Dordrecht,https://waarneming.nl/observation/380768206/
"POINT (4.78644 51.82128)",51.82128,4.78644,Merelstraat, 3362 RK, Sliedrecht,https://waarneming.nl/observation/380782252/
"POINT (4.78786 51.82179)",51.82179,4.78786,Meerkoetstraat, 3362 PB, Sliedrecht,https://waarneming.nl/observation/380778724/
"POINT (4.3705 51.85386)",51.85386,4.37050,Aalreep, 3192 SE, Hoogvliet,https://waarneming.nl/observation/380817525/
"POINT (4.51072 51.92854)",51.92854,4.51072,1e Jerichostraat, 3061 GE, Rotterdam,https://waarneming.nl/observation/382544599/
"POINT (4.66206 51.78997)",51.78997,4.66206,Nolensweg, 3317 LG, Dordrecht,https://waarneming.nl/observation/380806694/
"POINT (4.60913 51.87078)",51.87078,4.60913,Donkerslootweg, 2984 BH, Slikkerveer,https://waarneming.nl/observation/380835926/
"POINT (4.47546 52.24279)",52.24279,4.47546,Leeweg, 2211 XZ, Noordwijkerhout,https://waarneming.nl/observation/381118240/
"POINT (4.28386 52.08677)",52.08677,4.28386,Alexander Gogelweg, 2517 JD, Den Haag,https://waarneming.nl/observation/381654236/
"POINT (4.59681 51.88094)",51.88094,4.59681,Kievitsweg, 2983 AE, Slikkerveer,https://waarneming.nl/observation/380826202/
"POINT (4.15239 51.86004)",51.86004,4.15239,Dammenweg, 3222 LB, Hellevoetsluis,https://waarneming.nl/observation/380860574/
"POINT (4.50511 52.17215)",52.17215,4.50511,Havikpad, 2317 AL, Leiden,https://waarneming.nl/observation/380860330/
"POINT (4.07145 51.89263)",51.89263,4.07145,Middelweg, 3235 NN, Rockanje,https://waarneming.nl/observation/380865268/
"POINT (4.22876 51.95128)",51.95128,4.22876,Bandijkweg, 2676 LH, Maasdijk,https://waarneming.nl/observation/380872106/
"POINT (4.65054 51.84722)",51.84722,4.65054,Halfweg, 3341 BC, Hendrik-Ido-Ambacht,https://waarneming.nl/observation/380874561/
"POINT (4.64807 51.84757)",51.84757,4.64807,Antoniuslaan, 3341 CL, Hendrik-Ido-Ambacht,https://waarneming.nl/observation/380877835/
"POINT (4.64682 51.84231)",51.84231,4.64682,Van Renesseborch, 3341 RC, Hendrik-Ido-Ambacht,https://waarneming.nl/observation/380883440/
"POINT (4.94414 51.84032)",51.84032,4.94414,Bataafsekade, 4204 AX, Gorinchem,https://waarneming.nl/observation/380892694/
"POINT (4.35962 51.84891)",51.84891,4.35962,Vossendijk, 3192 JS, Hoogvliet,https://waarneming.nl/observation/381000356/
"POINT (4.55929 51.94803)",51.94803,4.55929,Varnasingel, 3067 EZ, Rotterdam,https://waarneming.nl/observation/380951829/
"POINT (4.40674 51.96041)",51.96041,4.40674,Hofweg, 3046 NJ, Rotterdam,https://waarneming.nl/observation/380975203/
"POINT (4.81216 51.92807)",51.92807,4.81216,Den Hoeff, 2865 XR, Ammerstol,https://waarneming.nl/observation/380982317/
"POINT (4.80849 51.92607)",51.92607,4.80849,Achterweg, 2865 XB, Ammerstol,https://waarneming.nl/observation/380955045/
"POINT (4.18394 51.74152)",51.74152,4.18394,Vliegerspad, 3241 MZ, Middelharnis,https://waarneming.nl/observation/382927200/
"POINT (4.6522 51.78535)",51.78535,4.65220,Maarten Harpertszoon Trompweg, 3317 NE, Dordrecht,https://waarneming.nl/observation/380980870/
"POINT (4.6523 52.144)",52.14400,4.65230,Groenoord, 2401 AJ, Alphen aan den Rijn,https://waarneming.nl/observation/381158590/
"POINT (4.14306 51.84034)",51.84034,4.14306,Oostdijk, 3223 CB, Hellevoetsluis,https://waarneming.nl/observation/381027624/
"POINT (4.68619 51.75733)",51.75733,4.68619,Zuidwestdijk, 3329 KM, Dordrecht,https://waarneming.nl/observation/381066872/
"POINT (4.69472 51.76212)",51.76212,4.69472,Oude Veerweg, 3329 KM, Dordrecht,https://waarneming.nl/observation/381066484/
"POINT (4.30412 52.09824)",52.09824,4.30412,Sint Hubertusweg, 2597 JG, Den Haag,https://waarneming.nl/observation/383580647/
"POINT (4.17576 51.89618)",51.89618,4.17576,Amer, 3232 HA, Brielle,https://waarneming.nl/observation/381049356/
"POINT (4.96025 51.83375)",51.83375,4.96025,Voermanstraat, 4204 RH, Gorinchem,https://waarneming.nl/observation/381055486/
"POINT (4.12708 51.98787)",51.98787,4.12708,Dirk van den Burgweg, 3151 TK, Hoek van Holland,https://waarneming.nl/observation/381069190/
"POINT (4.37872 52.01578)",52.01578,4.37872,Heempad, 2616 LP, Delft,https://waarneming.nl/observation/381173842/
"POINT (4.69643 51.76099)",51.76099,4.69643,Noorder Elsweg, 3329 KH, Dordrecht,https://waarneming.nl/observation/381261665/
"POINT (4.41152 51.84536)",51.84536,4.41152,Molenpolderpad, 3172 VA, Poortugaal,https://waarneming.nl/observation/381148194/
"POINT (4.247 51.85718)",51.85718,4.24700,Middeldijk, 3211 LH, Geervliet,https://waarneming.nl/observation/381100489/
"POINT (4.74397 52.06421)",52.06421,4.74397,Reeuwijkse Hout, 2411 ZZ, Reeuwijk,https://waarneming.nl/observation/381097354/
"POINT (4.63402 51.78465)",51.78465,4.63402,Amstelwijckweg, 3316 BB, Dordrecht,https://waarneming.nl/observation/381127896/
"POINT (4.24751 51.86445)",51.86445,4.24751,Toldijk, 3211 BM, Geervliet,https://waarneming.nl/observation/381114788/
"POINT (4.72661 52.00789)",52.00789,4.72661,Zuider IJsseldijk, 2808 PB, Gouda,https://waarneming.nl/observation/381156502/
"POINT (4.71171 52.00807)",52.00807,4.71171,Peperstraat, 2801 RH, Gouda,https://waarneming.nl/observation/381158806/
"POINT (4.99225 51.84679)",51.84679,4.99225,Zuiderlingedijk, 4207 GL, Gorinchem,https://waarneming.nl/observation/381191688/
"POINT (4.66194 52.15491)",52.15491,4.66194,Zegerpad, 2402 ZM, Alphen aan den Rijn,https://waarneming.nl/observation/381204579/
"POINT (4.44494 51.83029)",51.83029,4.44494,Bosschendijk, 3261 MG, Oud-Beijerland,https://waarneming.nl/observation/381273216/
"POINT (4.67153 51.79345)",51.79345,4.67153,Salvia, 3317 JN, Dordrecht,https://waarneming.nl/observation/381307291/
"POINT (4.83134 51.82136)",51.82136,4.83134,Rijksweg A15, 3371 SN, Hardinxveld-Giessendam,https://waarneming.nl/observation/381298508/
"POINT (4.33779 51.90958)",51.90958,4.33779,Markgraaflaan, 3131 VR, Vlaardingen,https://waarneming.nl/observation/381303617/
"POINT (4.48295 52.05189)",52.05189,4.48295,Stadhoudersring, 2713 GA, Zoetermeer,https://waarneming.nl/observation/381342529/
"POINT (4.60714 51.91227)",51.91227,4.60714,Graafkade, 2926 PT, Krimpen aan den IJssel,https://waarneming.nl/observation/381376872/
"POINT (4.65682 52.15102)",52.15102,4.65682,Klompenmaker, 2401 PW, Alphen aan den Rijn,https://waarneming.nl/observation/381758551/
"POINT (4.96119 51.84002)",51.84002,4.96119,Busschieterstraat, 4205 PN, Gorinchem,https://waarneming.nl/observation/381396489/
"POINT (4.83681 52.18321)",52.18321,4.83681,Park Kromme Mijdrecht, 2435 NH, Zevenhoven,https://waarneming.nl/observation/381451024/
"POINT (4.31201 51.9312)",51.93120,4.31201,Vlaardingen-cultuurpad, 3155 EZ, Vlaardingen,https://waarneming.nl/observation/381491549/
"POINT (4.42385 51.82638)",51.82638,4.42385,Ravenswey, 3261 VB, Oud-Beijerland,https://waarneming.nl/observation/381550944/
"POINT (4.24808 51.86724)",51.86724,4.24808,Wieldijk, 3218 LL, Heenvliet,https://waarneming.nl/observation/381580253/
"POINT (4.63538 51.83691)",51.83691,4.63538,Vredenborg, 3343 NJ, Hendrik-Ido-Ambacht,https://waarneming.nl/observation/381560784/
"POINT (4.05878 51.87204)",51.87204,4.05878,D van Voornelaan, 3235 AC, Rockanje,https://waarneming.nl/observation/381547208/
"POINT (4.74115 51.82069)",51.82069,4.74115,Baanhoek, 3361 GG, Sliedrecht,https://waarneming.nl/observation/381548655/
"POINT (4.72123 51.79898)",51.79898,4.72123,Selma Lagerlöf-erf, 3315 AC, Dordrecht,https://waarneming.nl/observation/381597120/
"POINT (4.98658 51.83089)",51.83089,4.98658,Vestingweg, 4207 CE, Gorinchem,https://waarneming.nl/observation/381671501/
"POINT (4.37156 52.11703)",52.11703,4.37156,Van der Oudermeulenlaan, 2243 CR, Wassenaar,https://waarneming.nl/observation/381649868/
"POINT (4.36134 51.67883)",51.67883,4.36134,Havendijk, 3257 LH, Ooltgensplaat,https://waarneming.nl/observation/381666542/
"POINT (4.30605 52.04207)",52.04207,4.30605,Van Vredenburchweg, 2285 SC, Rijswijk,https://waarneming.nl/observation/381666835/
"POINT (4.51921 51.871)",51.87100,4.51921,Bijenpark, 3076 TR, Rotterdam,https://waarneming.nl/observation/381666026/
"POINT (4.32064 51.9268)",51.92680,4.32064,Bronstijdpad, 3138 HE, Vlaardingen,https://waarneming.nl/observation/381712307/
"POINT (4.83286 51.82153)",51.82153,4.83286,Rijksweg A15, 3371 SN, Hardinxveld-Giessendam,https://waarneming.nl/observation/381781495/
"POINT (4.7312 51.84317)",51.84317,4.73120,Pim Louwaarspad, 3356 LR, Papendrecht,https://waarneming.nl/observation/382186381/
"POINT (4.48616 51.83771)",51.83771,4.48616,Truus Visscherpad, 3161 GE, Rhoon,https://waarneming.nl/observation/381753628/
"POINT (4.3184 52.09701)",52.09701,4.31840,Goetlijfstraat, 2596 RM, Den Haag,https://waarneming.nl/observation/381775886/
"POINT (4.33684 52.08369)",52.08369,4.33684,Juliana van Stolberglaan, 2595 HH, Den Haag,https://waarneming.nl/observation/381960657/
"POINT (4.96737 51.83912)",51.83912,4.96737,Koningin Julianalaan, 4205 RB, Gorinchem,https://waarneming.nl/observation/381908639/
"POINT (4.35864 51.67802)",51.67802,4.35864,Havendijk, 3257 LH, Ooltgensplaat,https://waarneming.nl/observation/381898808/
"POINT (4.73468 52.01836)",52.01836,4.73468,Spaanse Ruiterpad, 2805 KJ, Gouda,https://waarneming.nl/observation/381890166/
"POINT (4.36801 51.70186)",51.70186,4.36801,N59, 3257 XS, Ooltgensplaat,https://waarneming.nl/observation/381932214/
"POINT (4.31997 51.85767)",51.85767,4.31997,Mimosastraat, 3202 CC, Spijkenisse,https://waarneming.nl/observation/382161998/
"POINT (4.54608 51.8877)",51.88770,4.54608,Ruigewaard, 3078 AV, Rotterdam,https://waarneming.nl/observation/381970747/
"POINT (4.28844 51.90817)",51.90817,4.28844,Rijksweg nr 24, 3133 KB, Vlaardingen,https://waarneming.nl/observation/382007685/
"POINT (4.51959 51.83733)",51.83733,4.51959,Achterzeedijk, 2992 SC, Barendrecht,https://waarneming.nl/observation/382031671/
"POINT (4.64581 51.77232)",51.77232,4.64581,Kiltunnelweg, 3316 EH, Dordrecht,https://waarneming.nl/observation/382030871/
"POINT (4.40107 51.82282)",51.82282,4.40107,Uitloop, 3262 CE, Oud-Beijerland,https://waarneming.nl/observation/382050213/
"POINT (4.63253 51.83684)",51.83684,4.63253,De Liesewey, 3343 PD, Hendrik-Ido-Ambacht,https://waarneming.nl/observation/382098357/
"POINT (4.40543 51.83901)",51.83901,4.40543,Berenplaat, 3261 TE, Spijkenisse,https://waarneming.nl/observation/382101143/
"POINT (4.56247 51.78797)",51.78797,4.56247,Fazant, 3299 BS, Maasdam,https://waarneming.nl/observation/382060844/
"POINT (4.99359 51.84987)",51.84987,4.99359,Kerkeind, 4241 XC, Arkel,https://waarneming.nl/observation/382088500/
"POINT (4.12035 51.98227)",51.98227,4.12035,Strandweg, 3151 HD, Hoek van Holland,https://waarneming.nl/observation/382061234/
"POINT (4.36092 51.7012)",51.70120,4.36092,,3257 LA, Ooltgensplaat,https://waarneming.nl/observation/382137179/
"POINT (4.36592 51.70195)",51.70195,4.36592,N59, 3257 XS, Ooltgensplaat,https://waarneming.nl/observation/382137549/
"POINT (4.71662 51.83222)",51.83222,4.71662,Steilsteven, 3356 MC, Papendrecht,https://waarneming.nl/observation/382197429/
"POINT (4.68728 51.75492)",51.75492,4.68728,Nieuwe Merwedeweg, 3329 KM, Dordrecht,https://waarneming.nl/observation/382595133/
"POINT (4.38531 52.02028)",52.02028,4.38531,Korftlaan, 2616 LW, Delft,https://waarneming.nl/observation/382217925/
"POINT (4.38396 52.02585)",52.02585,4.38396,Noordeindseweg, 2616 LW, Delfgauw,https://waarneming.nl/observation/382237259/
"POINT (4.63187 51.83631)",51.83631,4.63187,De Liesewey, 3343 PD, Hendrik-Ido-Ambacht,https://waarneming.nl/observation/382332950/
"POINT (4.77274 51.81347)",51.81347,4.77274,Merwelanden, 3361 HA, Dordrecht,https://waarneming.nl/observation/382300943/
"POINT (4.15337 51.85707)",51.85707,4.15337,Rijksstraatweg, 3223 KE, Hellevoetsluis,https://waarneming.nl/observation/382490504/
"POINT (4.23817 52.04207)",52.04207,4.23817,Mien van Breepad, 2553 NE, Den Haag,https://waarneming.nl/observation/382644380/
"POINT (4.09548 51.90583)",51.90583,4.09548,Parklaan, 3233 VH, Oostvoorne,https://waarneming.nl/observation/382602967/
"POINT (4.47256 51.90909)",51.90909,4.47256,Westzeedijk, 3016 AH, Rotterdam,https://waarneming.nl/observation/382676074/
"POINT (4.47281 51.91178)",51.91178,4.47281,Museumtuin, 3015 CX, Rotterdam,https://waarneming.nl/observation/382670562/
"POINT (4.52152 51.86682)",51.86682,4.52152,Kooiwalpad, 2992 LA, Barendrecht,https://waarneming.nl/observation/383252371/
"POINT (4.1207 51.98475)",51.98475,4.12070,Doornstraat, 3151 VC, Hoek van Holland,https://waarneming.nl/observation/382865760/
"POINT (4.12259 51.9831)",51.98310,4.12259,Strandweg, 3151 HD, Hoek van Holland,https://waarneming.nl/observation/382911546/
"POINT (4.43288 51.81823)",51.81823,4.43288,Heijermansstraat, 3261 SW, Oud-Beijerland,https://waarneming.nl/observation/382990974/
"POINT (4.37182 51.76109)",51.76109,4.37182,Dijkgraaf van der Lindenpad, 3284 WC, Zuid-Beijerland,https://waarneming.nl/observation/383158745/
"POINT (4.42697 51.81706)",51.81706,4.42697,Boezemsingel, 3261 BD, Oud-Beijerland,https://waarneming.nl/observation/383207649/
"POINT (4.24296 52.07401)",52.07401,4.24296,Kraaienlaan, 2566 RK, Den Haag, https://waarneming.nl/observation/374111963/
