WKT,latitude,longitude,street,postalcode,city,description
"POINT (4.91372 51.59604)",51.59604,4.91372,van Bleiswijkhof, 5121 HG, Rijen,https://waarneming.nl/observation/356472342/
"POINT (5.51728 51.51912)",51.51912,5.51728,Kleine Beerlaan, 5694 LL, Son en Breugel,https://waarneming.nl/observation/356485020/
"POINT (4.75853 51.6241)",51.62410,4.75853,Nieuw Asterd, 4823 GD, Breda,https://waarneming.nl/observation/356483153/
"POINT (5.30873 51.32643)",51.32643,5.30873,Boksheide, 5521 PL, Eersel,https://waarneming.nl/observation/356480768/
"POINT (4.48341 51.54928)",51.54928,4.48341,Puitenbroekstraat, 4705 AP, Roosendaal,https://waarneming.nl/observation/356518380/
"POINT (5.53694 51.425)",51.42500,5.53694,Kleinland, 5663 JP, Geldrop,https://waarneming.nl/observation/356714975/
"POINT (5.48992 51.51894)",51.51894,5.48992,Bisonlaan, 5691 GC, Son en Breugel,https://waarneming.nl/observation/357290969/
"POINT (5.53646 51.75763)",51.75763,5.53646,Titus Brandsmaplein, 5342 EP, Oss,https://waarneming.nl/observation/364685324/
"POINT (5.53596 51.75764)",51.75764,5.53596,Titus Brandsmaplein, 5342 EP, Oss,https://waarneming.nl/observation/364685733/
"POINT (5.35127 51.71906)",51.71906,5.35127,Jupitersingel, 5241 JE, Rosmalen,https://waarneming.nl/observation/356637180/
"POINT (4.77975 51.61609)",51.61609,4.77975,Izegemstraat, 4826 BG, Breda,https://waarneming.nl/observation/356564510/
"POINT (5.47255 51.47143)",51.47143,5.47255,Reisdorfweg, 5625 LD, Eindhoven,https://waarneming.nl/observation/356630977/
"POINT (5.12903 51.39784)",51.39784,5.12903,Poppelsedijk, 5095 AJ, Hooge Mierde,https://waarneming.nl/observation/356653224/
"POINT (5.13212 51.38535)",51.38535,5.13212,De Stad, 5095 AG, Hooge Mierde,https://waarneming.nl/observation/356696612/
"POINT (5.34472 51.58848)",51.58848,5.34472,Hobbendonkseweg, 5283 HM, Boxtel,https://waarneming.nl/observation/356807351/
"POINT (5.23459 51.39639)",51.39639,5.23459,De Gagelvelden, 5529 AJ, Casteren,https://waarneming.nl/observation/356753109/
"POINT (4.75023 51.57098)",51.57098,4.75023,Troelstrastraat, 4812 JJ, Breda,https://waarneming.nl/observation/356767047/
"POINT (4.48426 51.52447)",51.52447,4.48426,Amarildijk, 4706 AH, Roosendaal,https://waarneming.nl/observation/356874559/
"POINT (5.29495 51.49458)",51.49458,5.29495,Beerseweg, 5688 HD, Oirschot,https://waarneming.nl/observation/356890228/
"POINT (4.75764 51.6238)",51.62380,4.75764,Nieuw Asterd, 4823 GD, Breda,https://waarneming.nl/observation/357005474/
"POINT (4.78342 51.60824)",51.60824,4.78342,Etterbeekstraat, 4826 PH, Breda,https://waarneming.nl/observation/357006226/
"POINT (4.44197 51.53031)",51.53031,4.44197,Engelselaan, 4703 AE, Roosendaal,https://waarneming.nl/observation/356851880/
"POINT (5.6136 51.35153)",51.35153,5.61360,Dreef, 6029 RC, Sterksel,https://waarneming.nl/observation/356867702/
"POINT (4.72604 51.59828)",51.59828,4.72604,Spoorstraat, 4841 AN, Prinsenbeek,https://waarneming.nl/observation/356921533/
"POINT (4.92173 51.58335)",51.58335,4.92173,Karel Doormanstraat, 5121 LX, Rijen,https://waarneming.nl/observation/356968628/
"POINT (5.30832 51.5089)",51.50890,5.30832,Jan van Speyklaan, 5688 CM, Oirschot,https://waarneming.nl/observation/357135029/
"POINT (4.66142 51.57374)",51.57374,4.66142,Ooievaar, 4872 WS, Etten-Leur,https://waarneming.nl/observation/356991467/
"POINT (5.1605 51.35697)",51.35697,5.16050,Plonderijen, 5541 BH, Reusel,https://waarneming.nl/observation/357005775/
"POINT (5.64753 51.48493)",51.48493,5.64753,Ravèlplein, 5707 RM, Helmond,https://waarneming.nl/observation/357118327/
"POINT (4.87074 51.63948)",51.63948,4.87074,Hoogstraat, 4901 PK, Oosterhout,https://waarneming.nl/observation/357131699/
"POINT (5.39975 51.33433)",51.33433,5.39975,Heuvel, 5563 AP, Westerhoven,https://waarneming.nl/observation/357568515/
"POINT (4.60523 51.64724)",51.64724,4.60523,Doctor Ariënslaan, 4761 EL, Zevenbergen,https://waarneming.nl/observation/357189883/
"POINT (4.47313 51.50724)",51.50724,4.47313,Vierhoevenstraat, 4707 RJ, Roosendaal,https://waarneming.nl/observation/357407031/
"POINT (4.48496 51.52532)",51.52532,4.48496,Amarildijk, 4706 AG, Roosendaal,https://waarneming.nl/observation/357197722/
"POINT (4.58519 51.57953)",51.57953,4.58519,Constantijn Huygensplein, 4741 AZ, Hoeven,https://waarneming.nl/observation/357191870/
"POINT (5.21626 51.36581)",51.36581,5.21626,Marktstraat, 5531 AR, Bladel,https://waarneming.nl/observation/357169410/
"POINT (5.37249 51.71745)",51.71745,5.37249,Kattenbosch, 5243 SE, Rosmalen,https://waarneming.nl/observation/357170740/
"POINT (4.35704 51.5171)",51.51710,4.35704,Esdoornstraat, 4726 BS, Heerle,https://waarneming.nl/observation/357406475/
"POINT (4.47872 51.53512)",51.53512,4.47872,Mozartlaan, 4702 HL, Roosendaal,https://waarneming.nl/observation/357406582/
"POINT (4.95259 51.48086)",51.48086,4.95259,Dorenbos, 5131 ZJ, Alphen,https://waarneming.nl/observation/357378724/
"POINT (4.3538 51.39135)",51.39135,4.35380,Mutsestraat, 4641 SJ, Ossendrecht,https://waarneming.nl/observation/357307602/
"POINT (4.60199 51.63798)",51.63798,4.60199,'s Heerenwei, 4761 VE, Zevenbergen,https://waarneming.nl/observation/357501655/
"POINT (5.56871 51.42564)",51.42564,5.56871,Fleskensstraat, 5666 TB, Geldrop,https://waarneming.nl/observation/357263520/
"POINT (4.85131 51.62407)",51.62407,4.85131,Beethovenlaan, 4904 MG, Oosterhout,https://waarneming.nl/observation/357299853/
"POINT (5.56605 51.64867)",51.64867,5.56605,Scheiweg, 5464 RL, Veghel,https://waarneming.nl/observation/357356131/
"POINT (4.71449 51.60445)",51.60445,4.71449,Velsgoed, 4841 EJ, Prinsenbeek,https://waarneming.nl/observation/357299843/
"POINT (4.26907 51.52967)",51.52967,4.26907,Dorpsstraat, 4661 HL, Halsteren,https://waarneming.nl/observation/357329141/
"POINT (5.31041 51.36239)",51.36239,5.31041,Mattheus Eerseliusstraat, 5521 CJ, Eersel,https://waarneming.nl/observation/358455352/
"POINT (4.87164 51.63919)",51.63919,4.87164,Hoogstraat, 4901 PK, Oosterhout,https://waarneming.nl/observation/357391396/
"POINT (4.83578 51.44173)",51.44173,4.83578,Oude Strumpt, 5113 BT, Ulicoten,https://waarneming.nl/observation/359284190/
"POINT (4.869 51.50373)",51.50373,4.86900,Meijsberg, 4861 BP, Chaam,https://waarneming.nl/observation/357608174/
"POINT (5.64352 51.51158)",51.51158,5.64352,Goossensstraat, 5735 CJ, Aarle-Rixtel,https://waarneming.nl/observation/357489225/
"POINT (4.68756 51.48424)",51.48424,4.68756,Voorste Schaapsdijk, 4882 NB, Klein Zundert,https://waarneming.nl/observation/357522302/
"POINT (5.01774 51.52212)",51.52212,5.01774,Hof van Tongerloo, 5133 CH, Riel,https://waarneming.nl/observation/357617463/
"POINT (4.27901 51.50399)",51.50399,4.27901,Halsterseweg, 4613 BC, Bergen op Zoom,https://waarneming.nl/observation/357572404/
"POINT (5.24151 51.45839)",51.45839,5.24151,Jachtlaan, 5091 SN, Middelbeers,https://waarneming.nl/observation/357568017/
"POINT (4.27339 51.47751)",51.47751,4.27339,Ansjovislaan, 4617 AS, Bergen op Zoom,https://waarneming.nl/observation/357574129/
"POINT (4.30148 51.57978)",51.57978,4.30148,Ligneweg, 4651 SH, Steenbergen,https://waarneming.nl/observation/357593046/
"POINT (5.7895 51.4522)",51.45220,5.78950,Vincent van Goghstraat, 5753 CT, Deurne,https://waarneming.nl/observation/358035803/
"POINT (4.72942 51.57839)",51.57839,4.72942,Liesboslaan, 4814 NW, Breda,https://waarneming.nl/observation/357611000/
"POINT (4.93641 51.54169)",51.54169,4.93641,Versterstraat, 5126 BT, Gilze,https://waarneming.nl/observation/357929322/
"POINT (4.32384 51.42434)",51.42434,4.32384,Wouwbaan, 4631 KM, Hoogerheide,https://waarneming.nl/observation/357605065/
"POINT (5.27217 51.71948)",51.71948,5.27217,Heuvel, 5221 AP, 's-Hertogenbosch,https://waarneming.nl/observation/357633906/
"POINT (5.49119 51.43383)",51.43383,5.49119,Godschalk Rosemondtstraat, 5611 TJ, Eindhoven,https://waarneming.nl/observation/357664648/
"POINT (5.32623 51.29419)",51.29419,5.32623,Posthoorn, 5575 DR, Luyksgestel,https://waarneming.nl/observation/357713025/
"POINT (5.06892 51.62723)",51.62723,5.06892,Pieter van Beersstraat, 5175 EX, Loon op Zand,https://waarneming.nl/observation/357716061/
"POINT (5.2134 51.36471)",51.36471,5.21340,Nachtegaal, 5531 LN, Bladel,https://waarneming.nl/observation/357713789/
"POINT (5.25822 51.37958)",51.37958,5.25822,Burgemeester Van Woenseldreef, 5527 JN, Hapert,https://waarneming.nl/observation/357719588/
"POINT (5.21118 51.36688)",51.36688,5.21118,Zwartakkers, 5531 PB, Bladel,https://waarneming.nl/observation/357766401/
"POINT (5.22048 51.36514)",51.36514,5.22048,Koolbogt, 5531 AK, Bladel,https://waarneming.nl/observation/357780009/
"POINT (5.43698 51.41736)",51.41736,5.43698,Magerhorst, 5655 EK, Eindhoven,https://waarneming.nl/observation/357814399/
"POINT (5.09996 51.54003)",51.54003,5.09996,Oude Hilvarenbeekseweg, 5022 EM, Tilburg,https://waarneming.nl/observation/357795515/
"POINT (4.74077 51.57384)",51.57384,4.74077,Burgemeester Luysterburghstraat, 4813 PW, Breda,https://waarneming.nl/observation/357893863/
"POINT (5.37386 51.36105)",51.36105,5.37386,Hobbel, 5561 TN, Riethoven,https://waarneming.nl/observation/357889861/
"POINT (5.01118 51.58168)",51.58168,5.01118,Grevenbichtstraat, 5043 MD, Tilburg,https://waarneming.nl/observation/358174476/
"POINT (5.04745 51.52665)",51.52665,5.04745,Steltacker, 5052 TR, Goirle,https://waarneming.nl/observation/357959319/
"POINT (4.95877 51.73325)",51.73325,4.95877,Middeltje, 4271 XP, Dussen,https://waarneming.nl/observation/357960254/
"POINT (4.51064 51.6141)",51.61410,4.51064,Markiezenlaan, 4758 AX, Standdaarbuiten,https://waarneming.nl/observation/357999045/
"POINT (5.35118 51.71884)",51.71884,5.35118,Jupitersingel, 5241 JE, Rosmalen,https://waarneming.nl/observation/358013537/
"POINT (4.6472 51.46787)",51.46787,4.64720,Lavendelring, 4881 GW, Zundert,https://waarneming.nl/observation/358028166/
"POINT (5.76 51.38253)",51.38253,5.76000,'t Hoekske, 5725 AT, Heusden,https://waarneming.nl/observation/358049451/
"POINT (5.25016 51.55223)",51.55223,5.25016,Winkelweg, 5062 TA, Oisterwijk,https://waarneming.nl/observation/358172520/
"POINT (4.94191 51.66012)",51.66012,4.94191,Lange Veertel, 5109 BG, 's Gravenmoer,https://waarneming.nl/observation/358299647/
"POINT (4.74033 51.56784)",51.56784,4.74033,Turfvaartstraat, 4813 HT, Breda,https://waarneming.nl/observation/358101251/
"POINT (4.70558 51.7073)",51.70730,4.70558,Overijssellaan, 4926 CJ, Lage Zwaluwe,https://waarneming.nl/observation/358149480/
"POINT (5.22548 51.69519)",51.69519,5.22548,Van Barneveltstraat, 5251 BG, Vlijmen,https://waarneming.nl/observation/368475110/
"POINT (4.71142 51.6158)",51.61580,4.71142,Weimersedreef, 4841 KG, Prinsenbeek,https://waarneming.nl/observation/358244649/
"POINT (4.65357 51.5428)",51.54280,4.65357,Klappenberg, 4873 NN, Etten-Leur,https://waarneming.nl/observation/358496282/
"POINT (4.94668 51.63241)",51.63241,4.94668,Schuttersveld, 5103 CH, Dongen,https://waarneming.nl/observation/358252813/
"POINT (4.51107 51.6129)",51.61290,4.51107,Vijverstraat, 4758 AP, Standdaarbuiten,https://waarneming.nl/observation/358299744/
"POINT (5.56804 51.37921)",51.37921,5.56804,Aangelagen, 5591 LG, Heeze,https://waarneming.nl/observation/358398280/
"POINT (4.88962 51.58368)",51.58368,4.88962,Rijksweg, 5124 NA, Molenschot,https://waarneming.nl/observation/358326269/
"POINT (5.48746 51.50757)",51.50757,5.48746,Crocusstraat, 5691 TC, Son en Breugel,https://waarneming.nl/observation/358368649/
"POINT (4.43973 51.61314)",51.61314,4.43973,Noordzeedijk, 4754 AE, Stampersgat,https://waarneming.nl/observation/358382153/
"POINT (5.32735 51.29103)",51.29103,5.32735,Dirk van Heinsbergstraat, 5575 BM, Luyksgestel,https://waarneming.nl/observation/358432958/
"POINT (5.27032 51.39578)",51.39578,5.27032,Volderstraat, 5528 BB, Hoogeloon,https://waarneming.nl/observation/358435304/
"POINT (5.04343 51.5501)",51.55010,5.04343,Dieze, 5032 XG, Tilburg,https://waarneming.nl/observation/358442471/
"POINT (5.05843 51.55121)",51.55121,5.05843,Burgemeester van de Mortelstraat, 5037 PG, Tilburg,https://waarneming.nl/observation/358468209/
"POINT (4.46406 51.52399)",51.52399,4.46406,Landjuweel, 4707 HX, Roosendaal,https://waarneming.nl/observation/358503167/
"POINT (4.56285 51.63166)",51.63166,4.56285,Molendijk, 4758 SE, Standdaarbuiten,https://waarneming.nl/observation/358468661/
"POINT (4.5454 51.6663)",51.66630,4.54540,van Polanenpark, 4791 BP, Klundert,https://waarneming.nl/observation/359044069/
"POINT (5.31665 51.50926)",51.50926,5.31665,De Korenaar, 5688 TS, Oirschot,https://waarneming.nl/observation/358616374/
"POINT (5.58098 51.63468)",51.63468,5.58098,Pastoor van Haarenstraat, 5464 VE, Mariaheide,https://waarneming.nl/observation/358676303/
"POINT (5.32844 51.3702)",51.37020,5.32844,Hees, 5521 NV, Eersel,https://waarneming.nl/observation/358546799/
"POINT (5.44275 51.46957)",51.46957,5.44275,Doctor Poletlaan, 5626 NC, Eindhoven,https://waarneming.nl/observation/358551798/
"POINT (4.83509 51.56223)",51.56223,4.83509,Witpoel, 4854 RW, Bavel,https://waarneming.nl/observation/358561823/
"POINT (4.32686 51.58796)",51.58796,4.32686,Oranjewal, 4651 AD, Welberg,https://waarneming.nl/observation/358562288/
"POINT (5.5523 51.42081)",51.42081,5.55230,Stationsstraat, 5664 AP, Geldrop,https://waarneming.nl/observation/358593159/
"POINT (4.93706 51.4295)",51.42950,4.93706,Reth, 5111 HC, Baarle-Nassau,https://waarneming.nl/observation/358659706/
"POINT (4.93061 51.58491)",51.58491,4.93061,Clara Wichmannstraat, 5122 CG, Rijen,https://waarneming.nl/observation/359306885/
"POINT (4.60302 51.6384)",51.63840,4.60302,'s Heerenwei, 4761 VC, Zevenbergen,https://waarneming.nl/observation/359043241/
"POINT (4.45767 51.48468)",51.48468,4.45767,Pelikaanstraat, 4709 BC, Nispen,https://waarneming.nl/observation/358970267/
"POINT (5.51049 51.51767)",51.51767,5.51049,van Gentlaan, 5694 SB, Son en Breugel,https://waarneming.nl/observation/359315692/
"POINT (4.39116 51.48286)",51.48286,4.39116,Plantagebaan, 4725 AB, Wouwse Plantage,https://waarneming.nl/observation/358969870/
"POINT (5.30504 51.35418)",51.35418,5.30504,Horstveld, 5521 SL, Eersel,https://waarneming.nl/observation/358985765/
"POINT (4.44889 51.52321)",51.52321,4.44889,Cipresberg, 4707 DJ, Roosendaal,https://waarneming.nl/observation/358779323/
"POINT (4.64959 51.42809)",51.42809,4.64959,Mereltjesstraat, 4884 MK, Wernhout,https://waarneming.nl/observation/358783464/
"POINT (4.59628 51.55894)",51.55894,4.59628,Irenestraat, 4711 SB, St. Willebrord,https://waarneming.nl/observation/360515042/
"POINT (4.55347 51.49884)",51.49884,4.55347,Roosendaalsebaan, 4721 SH, Schijf,https://waarneming.nl/observation/358816447/
"POINT (4.55351 51.49933)",51.49933,4.55351,Roosendaalsebaan, 4721 SH, Schijf,https://waarneming.nl/observation/358815570/
"POINT (4.94083 51.54206)",51.54206,4.94083,Bisschop de Vetplein, 5126 CA, Gilze,https://waarneming.nl/observation/358815382/
"POINT (5.03583 51.65468)",51.65468,5.03583,Vogelenzang, 5171 WG, Kaatsheuvel,https://waarneming.nl/observation/358930085/
"POINT (4.83475 51.56189)",51.56189,4.83475,Witpoel, 4854 RX, Bavel,https://waarneming.nl/observation/358827636/
"POINT (4.90342 51.58993)",51.58993,4.90342,Kennedylaan, 5121 AB, Rijen,https://waarneming.nl/observation/358909313/
"POINT (4.53548 51.58346)",51.58346,4.53548,Entstraat, 4731 XH, Oudenbosch,https://waarneming.nl/observation/358909766/
"POINT (5.5161 51.72463)",51.72463,5.51610,Vinkelsestraat, 5384 SB, Heesch,https://waarneming.nl/observation/358949960/
"POINT (5.48791 51.43559)",51.43559,5.48791,Havensingel, 5611 VS, Eindhoven,https://waarneming.nl/observation/358961941/
"POINT (4.93313 51.5464)",51.54640,4.93313,Pastoor van de Boschstraat, 5126 HG, Gilze,https://waarneming.nl/observation/359039293/
"POINT (4.31434 51.42734)",51.42734,4.31434,Canadalaan, 4631 NV, Hoogerheide,https://waarneming.nl/observation/359108570/
"POINT (4.47032 51.52134)",51.52134,4.47032,Stephanusdonk, 4707 XB, Roosendaal,https://waarneming.nl/observation/359055263/
"POINT (5.45083 51.4216)",51.42160,5.45083,Offenbachlaan, 5654 RZ, Eindhoven,https://waarneming.nl/observation/360291873/
"POINT (4.32688 51.58196)",51.58196,4.32688,Wipstraat, 4651 XW, Welberg,https://waarneming.nl/observation/359058622/
"POINT (4.54221 51.6686)",51.66860,4.54221,'t Noorse Plein, 4791 CN, Klundert,https://waarneming.nl/observation/359284390/
"POINT (4.25982 51.54536)",51.54536,4.25982,Polderweg, 4664 PB, Lepelstraat,https://waarneming.nl/observation/359233811/
"POINT (4.93516 51.6225)",51.62250,4.93516,Kerkstraat, 5101 BD, Dongen,https://waarneming.nl/observation/359307662/
"POINT (5.48702 51.43108)",51.43108,5.48702,Tuinstraat, 5611 PL, Eindhoven,https://waarneming.nl/observation/359183142/
"POINT (5.13057 51.58057)",51.58057,5.13057,Rauwbrakenweg, 5056 EJ, Berkel-Enschot,https://waarneming.nl/observation/359331259/
"POINT (5.78064 51.44926)",51.44926,5.78064,Berkenstraat, 5753 GK, Deurne,https://waarneming.nl/observation/359270329/
"POINT (4.777 51.67167)",51.67167,4.77700,Stuivezandsestraat, 4845 PN, Wagenberg,https://waarneming.nl/observation/359276539/
"POINT (5.47231 51.5087)",51.50870,5.47231,Keizersmantellaan, 5691 RH, Son en Breugel,https://waarneming.nl/observation/359320550/
"POINT (5.20873 51.36776)",51.36776,5.20873,Zwartakkers, 5531 PB, Bladel,https://waarneming.nl/observation/359310831/
"POINT (5.36726 51.50454)",51.50454,5.36726,Pootvelden, 5685 JS, Best,https://waarneming.nl/observation/359567546/
"POINT (5.06185 51.52706)",51.52706,5.06185,Baanakkerstraat, 5051 BD, Goirle,https://waarneming.nl/observation/359441216/
"POINT (5.4575 51.34078)",51.34078,5.45750,Maastrichterweg, 5554 GL, Valkenswaard,https://waarneming.nl/observation/361349630/
"POINT (4.55898 51.53972)",51.53972,4.55898,Bernhardstraat, 4715 PX, Rucphen,https://waarneming.nl/observation/359489800/
"POINT (4.82007 51.56961)",51.56961,4.82007,Margareta van Brederodestraat, 4854 EM, Bavel,https://waarneming.nl/observation/359883315/
"POINT (5.4427 51.35077)",51.35077,5.44270,Dommelseweg, 5554 RH, Dommelen,https://waarneming.nl/observation/359525973/
"POINT (5.39354 51.3327)",51.33270,5.39354,Aarperstraat, 5563 BK, Westerhoven,https://waarneming.nl/observation/359653121/
"POINT (5.4549 51.3462)",51.34620,5.45490,Korenstraat, 5554 JT, Valkenswaard,https://waarneming.nl/observation/359907568/
"POINT (5.09727 51.57893)",51.57893,5.09727,Purcelldreef, 5012 AK, Tilburg,https://waarneming.nl/observation/359688273/
"POINT (4.33618 51.38703)",51.38703,4.33618,Middelstraat, 4641 SZ, Ossendrecht,https://waarneming.nl/observation/359796932/
"POINT (4.29235 51.50445)",51.50445,4.29235,Schiethoek, 4614 CR, Bergen op Zoom,https://waarneming.nl/observation/359810932/
"POINT (4.43524 51.61074)",51.61074,4.43524,Gastelsedijk West, 4754 AV, Stampersgat,https://waarneming.nl/observation/359761353/
"POINT (5.2155 51.36536)",51.36536,5.21550,De Korte Vore, 5531 BB, Bladel,https://waarneming.nl/observation/359813615/
"POINT (5.24835 51.70754)",51.70754,5.24835,Meerheuvelpad, 5221 TP, 's-Hertogenbosch,https://waarneming.nl/observation/359905721/
"POINT (4.39419 51.35698)",51.35698,4.39419,Jordaensstraat, 4645 EB, Putte,https://waarneming.nl/observation/359894036/
"POINT (4.39945 51.37327)",51.37327,4.39945,1e Verdelingsweg, 4645 RT, Putte,https://waarneming.nl/observation/359908025/
"POINT (4.39887 51.37146)",51.37146,4.39887,1e Verdelingsweg, 4645 RT, Putte,https://waarneming.nl/observation/359889890/
"POINT (5.77985 51.74122)",51.74122,5.77985,Sint Jansvoort, 5438 AE, Gassel,https://waarneming.nl/observation/359907429/
"POINT (4.59098 51.5748)",51.57480,4.59098,De Heul, 4741 RB, Hoeven,https://waarneming.nl/observation/359947612/
"POINT (4.92485 51.59828)",51.59828,4.92485,De Vucht, 5121 ZM, Rijen,https://waarneming.nl/observation/359976912/
"POINT (5.60167 51.66406)",51.66406,5.60167,Schepersweg, 5401 PD, Uden,https://waarneming.nl/observation/359977840/
"POINT (5.35862 51.32058)",51.32058,5.35862,Raadhuishof, 5571 AT, Bergeijk,https://waarneming.nl/observation/359990405/
"POINT (5.06318 51.67928)",51.67928,5.06318,Franz Lehárpark, 5144 TE, Waalwijk,https://waarneming.nl/observation/360013072/
"POINT (5.37179 51.50651)",51.50651,5.37179,Koevelden, 5685 HE, Best,https://waarneming.nl/observation/360220697/
"POINT (4.27248 51.53)",51.53000,4.27248,De Beeklaan, 4661 EP, Halsteren,https://waarneming.nl/observation/360092293/
"POINT (4.70581 51.55103)",51.55103,4.70581,Buurtschap Vuchtschoot, 4838 GE, Effen,https://waarneming.nl/observation/360138257/
"POINT (4.64422 51.58313)",51.58313,4.64422,Markenland, 4871 AR, Etten-Leur,https://waarneming.nl/observation/360144948/
"POINT (4.46918 51.6644)",51.66440,4.46918,Zuidlangeweg, 4796 SB, Oudemolen,https://waarneming.nl/observation/360151277/
"POINT (5.03627 51.66813)",51.66813,5.03627,Achter de Hoven, 5161 BT, Sprang-Capelle,https://waarneming.nl/observation/360310303/
"POINT (5.63666 51.45984)",51.45984,5.63666,Dolfijnlaan, 5706 BS, Helmond,https://waarneming.nl/observation/360180716/
"POINT (5.05257 51.67147)",51.67147,5.05257,Tilburgseweg, 5161 DA, Sprang-Capelle,https://waarneming.nl/observation/360355380/
"POINT (4.87724 51.6532)",51.65320,4.87724,Venkelhof, 4907 HH, Oosterhout,https://waarneming.nl/observation/360192122/
"POINT (4.90913 51.5833)",51.58330,4.90913,Vincent van Goghstraat, 5121 CL, Rijen,https://waarneming.nl/observation/360192711/
"POINT (4.3281 51.57846)",51.57846,4.32810,Kapelaan Kockstraat, 4651 XE, Welberg,https://waarneming.nl/observation/360367459/
"POINT (5.12554 51.38619)",51.38619,5.12554,Toon van den Bornestraat, 5095 DA, Hooge Mierde,https://waarneming.nl/observation/360468512/
"POINT (5.77268 51.37462)",51.37462,5.77268,Gezandebaan, 5725 TN, Heusden,https://waarneming.nl/observation/360437898/
"POINT (4.97106 51.44949)",51.44949,4.97106,Voske, 5111 PE, Baarle-Nassau,https://waarneming.nl/observation/360373479/
"POINT (4.46042 51.57915)",51.57915,4.46042,Roosendaalsebaan, 4751 RB, Oud Gastel,https://waarneming.nl/observation/360835425/
"POINT (4.36466 51.63824)",51.63824,4.36466,Prinses Irenestraat, 4671 CV, Dinteloord,https://waarneming.nl/observation/360342067/
"POINT (4.94781 51.62543)",51.62543,4.94781,Jan Mertenslaan, 5104 DH, Dongen,https://waarneming.nl/observation/360393336/
"POINT (4.31634 51.41014)",51.41014,4.31634,Calfven, 4641 RE, Ossendrecht,https://waarneming.nl/observation/360409159/
"POINT (5.04859 51.55582)",51.55582,5.04859,Gilzerbaan, 5037 KT, Tilburg,https://waarneming.nl/observation/360460601/
"POINT (5.21482 51.58906)",51.58906,5.21482,Gever, 5076 NB, Haaren,https://waarneming.nl/observation/360405652/
"POINT (4.34041 51.56888)",51.56888,4.34041,Boomdijk, 4651 VK, Welberg,https://waarneming.nl/observation/360415851/
"POINT (4.47011 51.50624)",51.50624,4.47011,Doelstraat, 4707 RD, Roosendaal,https://waarneming.nl/observation/360443557/
"POINT (4.23523 51.519)",51.51900,4.23523,Zuider Kreekweg, 4661 PC, Halsteren,https://waarneming.nl/observation/360440204/
"POINT (5.72495 51.41389)",51.41389,5.72495,Dijkstraat, 5721 AN, Asten,https://waarneming.nl/observation/360456490/
"POINT (4.33661 51.38708)",51.38708,4.33661,Middelstraat, 4641 SZ, Ossendrecht,https://waarneming.nl/observation/361313570/
"POINT (5.00471 51.5708)",51.57080,5.00471,Wijboschstraat, 5036 BA, Tilburg,https://waarneming.nl/observation/360517166/
"POINT (4.28357 51.49156)",51.49156,4.28357,Zuid-Westsingel, 4611 KH, Bergen op Zoom,https://waarneming.nl/observation/360493539/
"POINT (4.28057 51.5255)",51.52550,4.28057,Jacobsberg, 4661 NM, Halsteren,https://waarneming.nl/observation/360504174/
"POINT (4.87187 51.66287)",51.66287,4.87187,Van Someren-Downerlaan, 4908 DR, Oosterhout,https://waarneming.nl/observation/360499746/
"POINT (4.54425 51.59113)",51.59113,4.54425,Broeder Christofoorlaan, 4731 DW, Oudenbosch,https://waarneming.nl/observation/360515024/
"POINT (4.94606 51.61852)",51.61852,4.94606,Lindenstraat, 5104 CJ, Dongen,https://waarneming.nl/observation/360519818/
"POINT (4.54195 51.58656)",51.58656,4.54195,Esdoornstraat, 4731 CB, Oudenbosch,https://waarneming.nl/observation/360515016/
"POINT (4.4712 51.59512)",51.59512,4.47120,Stoofstraat, 4751 WD, Oud Gastel,https://waarneming.nl/observation/361108309/
"POINT (5.05703 51.52296)",51.52296,5.05703,Vlieshoekstraat, 5051 TC, Goirle,https://waarneming.nl/observation/360526716/
"POINT (5.059 51.55629)",51.55629,5.05900,Burgemeester Jansenstraat, 5037 NC, Tilburg,https://waarneming.nl/observation/360618155/
"POINT (5.20839 51.40261)",51.40261,5.20839,Beemke, 5534 AG, Netersel,https://waarneming.nl/observation/360565016/
"POINT (5.27234 51.37703)",51.37703,5.27234,De Langrijt, 5528 NM, Hoogeloon,https://waarneming.nl/observation/360566401/
"POINT (4.43565 51.52492)",51.52492,4.43565,Moerasberg, 4708 NK, Roosendaal,https://waarneming.nl/observation/360882921/
"POINT (4.47056 51.52834)",51.52834,4.47056,Burgerhoutsestraat, 4702 BJ, Roosendaal,https://waarneming.nl/observation/360781687/
"POINT (4.32462 51.4379)",51.43790,4.32462,Oude Stee, 4631 RL, Hoogerheide,https://waarneming.nl/observation/360720079/
"POINT (5.4469 51.48585)",51.48585,5.44690,Chamonixlaan, 5627 LX, Eindhoven,https://waarneming.nl/observation/360683441/
"POINT (4.59407 51.64809)",51.64809,4.59407,Okkerlaak, 4761 TD, Zevenbergen,https://waarneming.nl/observation/360819142/
"POINT (5.07524 51.62752)",51.62752,5.07524,Kloosterstraat, 5175 BG, Loon op Zand,https://waarneming.nl/observation/361189673/
"POINT (4.82343 51.59277)",51.59277,4.82343,Bergschot, 4817 PA, Breda,https://waarneming.nl/observation/360721206/
"POINT (4.85746 51.45675)",51.45675,4.85746,Bernardusstraat, 5113 TG, Ulicoten,https://waarneming.nl/observation/360966868/
"POINT (5.62552 51.54223)",51.54223,5.62552,'t Hof, 5741 ED, Beek en Donk,https://waarneming.nl/observation/360827540/
