WKT,latitude,longitude,street,postalcode,city,description
"POINT (3.58577 51.46454)",51.46454,3.58577,Zuiderbaan, 4386 CK, Vlissingen,https://waarneming.nl/observation/362482254/
"POINT (3.50602 51.37928)",51.37928,3.50602,Molenstraat, 4503 BB, Groede,https://waarneming.nl/observation/362821177/
"POINT (3.7297 51.57793)",51.57793,3.72970,Bosdijk, 4493 PD, Kamperland,https://waarneming.nl/observation/362824372/
"POINT (3.89415 51.51098)",51.51098,3.89415,Houtkade, 4463 AC, Goes,https://waarneming.nl/observation/362840836/
"POINT (4.21294 51.54175)",51.54175,4.21294,Garnalenstraat, 4691 KK, Tholen,https://waarneming.nl/observation/362892717/
"POINT (4.11081 51.59742)",51.59742,4.11081,Veilingweg, 4697 RB, Sint-Annaland,https://waarneming.nl/observation/362915465/
"POINT (4.10319 51.43348)",51.43348,4.10319,Rosierlaan, 4413 HC, Krabbendijke,https://waarneming.nl/observation/362972323/
"POINT (4.06622 51.42041)",51.42041,4.06622,Parkzicht, 4414 AG, Waarde,https://waarneming.nl/observation/363068067/
"POINT (3.55031 51.399)",51.39900,3.55031,Wulpenlaan, 4511 XA, Breskens,https://waarneming.nl/observation/363062738/
"POINT (3.85443 51.3092)",51.30920,3.85443,Roerstraat, 4535 GM, Terneuzen,https://waarneming.nl/observation/363083958/
"POINT (3.51063 51.54525)",51.54525,3.51063,Het Baantje, 4363 AG, Aagtekerke,https://waarneming.nl/observation/363560412/
"POINT (4.01504 51.37088)",51.37088,4.01504,Narcisstraat, 4587 BB, Kloosterzande,https://waarneming.nl/observation/363162187/
"POINT (3.51368 51.55122)",51.55122,3.51368,Kalfhoeksepad, 4363 RE, Aagtekerke,https://waarneming.nl/observation/363298155/
"POINT (3.51346 51.55076)",51.55076,3.51346,Kalfhoeksepad, 4363 RH, Aagtekerke,https://waarneming.nl/observation/363222153/
"POINT (3.8027 51.41821)",51.41821,3.80270,van Tilburghstraat, 4438 AJ, Driewegen,https://waarneming.nl/observation/363216242/
"POINT (4.03185 51.44892)",51.44892,4.03185,Henry Dunantstraat, 4416 CL, Kruiningen,https://waarneming.nl/observation/366677180/
"POINT (3.83403 51.27098)",51.27098,3.83403,Kanaalzicht, 4541 CJ, Sluiskil,https://waarneming.nl/observation/363300086/
"POINT (3.98474 51.62393)",51.62393,3.98474,Phoenixstraat, 4305 AL, Ouwerkerk,https://waarneming.nl/observation/363363044/
"POINT (3.97537 51.32618)",51.32618,3.97537,Eikenhof, 4581 DA, Vogelwaarde,https://waarneming.nl/observation/363376148/
"POINT (4.02798 51.45132)",51.45132,4.02798,Marconistraat, 4416 DH, Kruiningen,https://waarneming.nl/observation/363410756/
"POINT (4.07876 51.44317)",51.44317,4.07876,Lavendeldijk, 4415 AK, Oostdijk,https://waarneming.nl/observation/363569698/
"POINT (3.84933 51.32431)",51.32431,3.84933,Schuberthof, 4536 AL, Terneuzen,https://waarneming.nl/observation/363527834/
"POINT (4.07376 51.2925)",51.29250,4.07376,Korenbloem, 4561 TH, Hulst,https://waarneming.nl/observation/363541808/
"POINT (3.80188 51.4165)",51.41650,3.80188,Coudorpseweg, 4438 AL, Driewegen,https://waarneming.nl/observation/363641062/
"POINT (3.89216 51.28957)",51.28957,3.89216,Magrette, 4571 SR, Axel,https://waarneming.nl/observation/364113628/
"POINT (3.89169 51.29009)",51.29009,3.89169,Magrette, 4571 ST, Axel,https://waarneming.nl/observation/364115880/
"POINT (3.80108 51.53193)",51.53193,3.80108,Ring, 4471 PT, Oud-Sabbinge,https://waarneming.nl/observation/367404517/
"POINT (4.10664 51.43113)",51.43113,4.10664,Dorpsstraat, 4413 CG, Krabbendijke,https://waarneming.nl/observation/364205285/
"POINT (3.70704 51.67543)",51.67543,3.70704,Breevosdal, 4328 RK, Burgh-Haamstede,https://waarneming.nl/observation/364218468/
"POINT (4.15321 51.54594)",51.54594,4.15321,Hogeweg, 4693 RJ, Poortvliet,https://waarneming.nl/observation/364243602/
"POINT (3.5052 51.37948)",51.37948,3.50520,Slijkstraat, 4503 BC, Groede,https://waarneming.nl/observation/364244940/
"POINT (3.99448 51.64676)",51.64676,3.99448,Vierbannenstraat, 4306 BH, Nieuwerkerk,https://waarneming.nl/observation/364306719/
"POINT (3.88458 51.51472)",51.51472,3.88458,Indira Gandhilaan, 4463 JG, Goes,https://waarneming.nl/observation/364427895/
"POINT (4.10104 51.60226)",51.60226,4.10104,Julianastraat, 4697 GJ, Sint-Annaland,https://waarneming.nl/observation/364417459/
"POINT (3.56069 51.46692)",51.46692,3.56069,Wildbaan, 4386 GE, Vlissingen,https://waarneming.nl/observation/364424270/
"POINT (3.89977 51.68611)",51.68611,3.89977,Kerkweg, 4321 AC, Kerkwerve,https://waarneming.nl/observation/364465394/
"POINT (4.05576 51.26213)",51.26213,4.05576,Inghelosenberghe, 4564 DK, Sint Jansteen,https://waarneming.nl/observation/364550111/
"POINT (3.94879 51.23264)",51.23264,3.94879,Het Zand, 4576 CC, Koewacht,https://waarneming.nl/observation/364748611/
"POINT (4.04806 51.47891)",51.47891,4.04806,Molendijk, 4401 PG, Yerseke,https://waarneming.nl/observation/364724351/
"POINT (3.92565 51.65219)",51.65219,3.92565,Mulockstraat, 4301 KV, Zierikzee,https://waarneming.nl/observation/364631435/
"POINT (3.81295 51.55591)",51.55591,3.81295,Madelievenwei, 4484 SC, Kortgene,https://waarneming.nl/observation/364751687/
"POINT (3.70998 51.67704)",51.67704,3.70998,Rooiedal, 4328 PZ, Burgh-Haamstede,https://waarneming.nl/observation/364817092/
"POINT (3.77664 51.30132)",51.30132,3.77664,Mauritsfort, 4542 LH, Hoek,https://waarneming.nl/observation/364950110/
"POINT (3.50768 51.56573)",51.56573,3.50768,Domburgseweg, 4357 NE, Domburg,https://waarneming.nl/observation/364968964/
"POINT (3.50969 51.56616)",51.56616,3.50969,Domburgseweg, 4357 NN, Domburg,https://waarneming.nl/observation/365073861/
"POINT (3.79751 51.23094)",51.23094,3.79751,Zeelandiastraat, 4551 AD, Sas van Gent,https://waarneming.nl/observation/364985926/
"POINT (3.55647 51.39529)",51.39529,3.55647,Dorpsstraat, 4511 EB, Breskens,https://waarneming.nl/observation/365023924/
"POINT (3.85407 51.45389)",51.45389,3.85407,Zuidweg, 4443 AA, Nisse,https://waarneming.nl/observation/365140650/
"POINT (3.98058 51.69066)",51.69066,3.98058,Renkumstraat, 4315 AX, Dreischor,https://waarneming.nl/observation/365365709/
"POINT (3.61022 51.4883)",51.48830,3.61022,Benensonstraat, 4336 LK, Middelburg,https://waarneming.nl/observation/365389441/
"POINT (4.06125 51.34033)",51.34033,4.06125,Roverbergsedijk, 4586 LA, Lamswaarde,https://waarneming.nl/observation/365434224/
"POINT (3.69712 51.71063)",51.71063,3.69712,Torenweg, 4328 KA, Burgh-Haamstede,https://waarneming.nl/observation/365534782/
"POINT (4.26283 51.4276)",51.42760,4.26283,Damesweg, 4411 SP, Rilland,https://waarneming.nl/observation/365611643/
"POINT (3.90916 51.31236)",51.31236,3.90916,van der Baanstraat, 4543 CA, Zaamslag,https://waarneming.nl/observation/365647275/
"POINT (3.60584 51.49246)",51.49246,3.60584,Van Heemskerckstraat, 4335 HZ, Middelburg,https://waarneming.nl/observation/365650466/
"POINT (3.89649 51.22934)",51.22934,3.89649,Hoofdweg Zuid, 4574 RZ, Zuiddorpe,https://waarneming.nl/observation/365656589/
"POINT (3.96485 51.48896)",51.48896,3.96485,Bergstraat, 4421 ER, Kapelle,https://waarneming.nl/observation/365720712/
"POINT (3.56025 51.46452)",51.46452,3.56025,Wildbaan, 4386 GE, Vlissingen,https://waarneming.nl/observation/365801825/
"POINT (3.8328 51.73762)",51.73762,3.83280,Kuijerdamseweg, 4322 NM, Scharendijke,https://waarneming.nl/observation/365805865/
"POINT (3.91285 51.50217)",51.50217,3.91285,Langeweide, 4481 CN, Kloetinge,https://waarneming.nl/observation/365867855/
"POINT (4.07571 51.4421)",51.44210,4.07571,Lavendeldijk, 4415 AK, Oostdijk,https://waarneming.nl/observation/365878777/
"POINT (4.01986 51.37126)",51.37126,4.01986,Cor Schelfhoutpad, 4587 EJ, Kloosterzande,https://waarneming.nl/observation/365920025/
"POINT (3.90227 51.34179)",51.34179,3.90227,Schenkeldijk, 4543 PJ, Zaamslag,https://waarneming.nl/observation/365965760/
"POINT (3.73261 51.68605)",51.68605,3.73261,Daleboutsweg, 4328 PN, Burgh-Haamstede,https://waarneming.nl/observation/366128360/
"POINT (3.81942 51.52844)",51.52844,3.81942,Molendijk, 4471 BN, Oud-Sabbinge,https://waarneming.nl/observation/366066538/
"POINT (3.84725 51.31078)",51.31078,3.84725,Driewegenstraat, 4536 HJ, Terneuzen,https://waarneming.nl/observation/366045041/
"POINT (3.89946 51.65428)",51.65428,3.89946,Oesterstraat, 4301 ZL, Zierikzee,https://waarneming.nl/observation/366140750/
"POINT (3.89765 51.49261)",51.49261,3.89765,Esdoornstraat, 4462 VR, Goes,https://waarneming.nl/observation/366142585/
"POINT (4.22688 51.53644)",51.53644,4.22688,Schietbaan, 4691 AB, Tholen,https://waarneming.nl/observation/366205260/
"POINT (3.90014 51.65392)",51.65392,3.90014,Oesterstraat, 4301 ZJ, Zierikzee,https://waarneming.nl/observation/366274233/
"POINT (3.90225 51.46013)",51.46013,3.90225,Goesestraatweg, 4431 CC, 's-Gravenpolder,https://waarneming.nl/observation/366281175/
"POINT (3.96538 51.48438)",51.48438,3.96538,De Doolhof, 4421 GM, Biezelinge,https://waarneming.nl/observation/366338885/
"POINT (3.69031 51.32806)",51.32806,3.69031,Tuinstraat, 4521 BR, Biervliet,https://waarneming.nl/observation/366410456/
"POINT (4.10734 51.33268)",51.33268,4.10734,Oude Kaai, 4569 AB, Graauw,https://waarneming.nl/observation/372123070/
"POINT (3.7178 51.68255)",51.68255,3.71780,Hogeweg, 4328 PK, Burgh-Haamstede,https://waarneming.nl/observation/366562403/
"POINT (4.10251 51.32836)",51.32836,4.10251,Jacintastraat, 4569 AR, Graauw,https://waarneming.nl/observation/366647211/
"POINT (3.97196 51.27815)",51.27815,3.97196,Liniedijk, 4571 PE, Axel,https://waarneming.nl/observation/366791629/
"POINT (4.03486 51.44247)",51.44247,4.03486,Achterwegje, 4416 NK, Kruiningen,https://waarneming.nl/observation/366677168/
"POINT (3.83256 51.73717)",51.73717,3.83256,Kuijerdamseweg, 4322 NM, Scharendijke,https://waarneming.nl/observation/371294590/
"POINT (4.07161 51.41998)",51.41998,4.07161,Julianastraat, 4414 AT, Waarde,https://waarneming.nl/observation/366684406/
"POINT (3.71829 51.6824)",51.68240,3.71829,Bosweg, 4328 NL, Burgh-Haamstede,https://waarneming.nl/observation/366936919/
"POINT (3.97224 51.32502)",51.32502,3.97224,Bossestraat, 4581 BG, Vogelwaarde,https://waarneming.nl/observation/366755231/
"POINT (3.80968 51.41987)",51.41987,3.80968,Schoondijksedijk, 4438 AE, Driewegen,https://waarneming.nl/observation/366814196/
"POINT (3.56243 51.3647)",51.36470,3.56243,Tragel Oost, 4507 JA, Schoondijke,https://waarneming.nl/observation/366906281/
"POINT (4.04266 51.49553)",51.49553,4.04266,Jolstraat, 4401 JC, Yerseke,https://waarneming.nl/observation/366906030/
"POINT (4.01029 51.33276)",51.33276,4.01029,Polderweg, 4585 PG, Hengstdijk,https://waarneming.nl/observation/366894403/
"POINT (3.77958 51.31503)",51.31503,3.77958,Rozenlaan, 4542 CV, Hoek,https://waarneming.nl/observation/366938684/
"POINT (3.55554 51.4801)",51.48010,3.55554,Kerkhoflaan, 4371 CC, Koudekerke,https://waarneming.nl/observation/366952904/
"POINT (4.04191 51.49562)",51.49562,4.04191,Ambachtsherenlaan, 4401 JP, Yerseke,https://waarneming.nl/observation/373804031/
"POINT (3.61216 51.4884)",51.48840,3.61216,Park De Moucheron, 4336 AZ, Middelburg,https://waarneming.nl/observation/367029057/
"POINT (3.6015 51.49338)",51.49338,3.60150,Langevieleweg, 4335 GX, Middelburg,https://waarneming.nl/observation/373796635/
"POINT (3.93764 51.68316)",51.68316,3.93764,Hanenweg, 4317 NJ, Noordgouwe,https://waarneming.nl/observation/373796261/
"POINT (3.51453 51.51466)",51.51466,3.51453,Mariekerkseweg, 4365 AA, Meliskerke,https://waarneming.nl/observation/367052479/
"POINT (3.56297 51.36601)",51.36601,3.56297,Tragel Oost, 4507 JA, Schoondijke,https://waarneming.nl/observation/367039229/
"POINT (3.90927 51.26463)",51.26463,3.90927,Nassaustraat, 4571 BK, Axel,https://waarneming.nl/observation/367014596/
"POINT (4.02436 51.25014)",51.25014,4.02436,Margrietstraat, 4566 AN, Heikant,https://waarneming.nl/observation/367428912/
"POINT (3.75534 51.49193)",51.49193,3.75534,Postweg, 4456 AB, Lewedorp,https://waarneming.nl/observation/367081590/
"POINT (3.90953 51.5048)",51.50480,3.90953,Stelleweg, 4481 NA, Kloetinge,https://waarneming.nl/observation/367071795/
"POINT (3.73491 51.42584)",51.42584,3.73491,Noordsingel, 4454 AG, Borssele,https://waarneming.nl/observation/367135501/
"POINT (4.21043 51.52981)",51.52981,4.21043,Oranjerie, 4691 LK, Tholen,https://waarneming.nl/observation/367219480/
"POINT (3.9084 51.31273)",51.31273,3.90840,Terneuzensestraat, 4543 BP, Zaamslag,https://waarneming.nl/observation/367305289/
"POINT (3.60472 51.37306)",51.37306,3.60472,Sasput, 4507 JV, Schoondijke,https://waarneming.nl/observation/367324959/
"POINT (3.73142 51.68531)",51.68531,3.73142,Daleboutsweg, 4328 PN, Burgh-Haamstede,https://waarneming.nl/observation/371294700/
"POINT (4.03127 51.37612)",51.37612,4.03127,Mariadijk, 4588 KH, Walsoorden,https://waarneming.nl/observation/367568266/
"POINT (4.17365 51.56089)",51.56089,4.17365,Roolandseweg, 4698 PL, Oud-Vossemeer,https://waarneming.nl/observation/367465104/
"POINT (4.04257 51.4875)",51.48750,4.04257,Fuchsialaan, 4401 HV, Yerseke,https://waarneming.nl/observation/367654427/
"POINT (3.77517 51.56702)",51.56702,3.77517,Calvlietlaan, 4494 NZ, Geersdijk,https://waarneming.nl/observation/367637561/
"POINT (3.98606 51.51729)",51.51729,3.98606,Hoogeweg, 4424 NM, Wemeldinge,https://waarneming.nl/observation/373804271/
"POINT (3.8831 51.50157)",51.50157,3.88310,Zuidvlietstraat, 4461 GW, Goes,https://waarneming.nl/observation/367842503/
"POINT (3.56124 51.46478)",51.46478,3.56124,Wildbaan, 4386 GD, Vlissingen,https://waarneming.nl/observation/368772540/
"POINT (3.95505 51.48963)",51.48963,3.95505,Elstarstraat, 4421 DT, Kapelle,https://waarneming.nl/observation/367859135/
"POINT (3.95542 51.48937)",51.48937,3.95542,Elstarstraat, 4421 DT, Biezelinge,https://waarneming.nl/observation/367979346/
"POINT (3.97186 51.32604)",51.32604,3.97186,Populierenstraat, 4581 BW, Vogelwaarde,https://waarneming.nl/observation/367895411/
"POINT (3.93932 51.22678)",51.22678,3.93932,Zandstraat, 4576 BV, Koewacht,https://waarneming.nl/observation/367946542/
"POINT (3.95702 51.22939)",51.22939,3.95702,Nieuwe Karnemelkstraat, 4576 BT, Koewacht,https://waarneming.nl/observation/367945296/
"POINT (3.71225 51.48567)",51.48567,3.71225,Quarlespolderweg, 4455 SN, Lewedorp,https://waarneming.nl/observation/368106144/
"POINT (3.97251 51.32421)",51.32421,3.97251,Bossestraat, 4581 BB, Vogelwaarde,https://waarneming.nl/observation/367998114/
"POINT (4.04629 51.4985)",51.49850,4.04629,Schipperstraat, 4401 AT, Yerseke,https://waarneming.nl/observation/368051597/
"POINT (4.02683 51.24913)",51.24913,4.02683,Magdalenastraat, 4566 BB, Heikant,https://waarneming.nl/observation/368068486/
"POINT (3.5533 51.39129)",51.39129,3.55330,Anker, 4511 KB, Breskens,https://waarneming.nl/observation/368071222/
"POINT (3.80495 51.22899)",51.22899,3.80495,Sportkade, 4551 CP, Sas van Gent,https://waarneming.nl/observation/368100935/
"POINT (3.90286 51.2708)",51.27080,3.90286,Emmastraat, 4571 LE, Axel,https://waarneming.nl/observation/373804654/
"POINT (3.99683 51.52094)",51.52094,3.99683,Binnendijk, 4424 NS, Wemeldinge,https://waarneming.nl/observation/373797149/
"POINT (3.89877 51.27143)",51.27143,3.89877,Singelweg, 4571 KC, Axel,https://waarneming.nl/observation/368218565/
"POINT (3.8797 51.29786)",51.29786,3.87970,Spui, 4539 PB, Spui,https://waarneming.nl/observation/368280966/
"POINT (3.80272 51.56125)",51.56125,3.80272,Molenpad, 4484 CJ, Kortgene,https://waarneming.nl/observation/368148196/
"POINT (3.79221 51.55087)",51.55087,3.79221,West-Bermweg, 4484 NR, Kortgene,https://waarneming.nl/observation/368162250/
"POINT (3.95467 51.48978)",51.48978,3.95467,Elstarstraat, 4421 DT, Kapelle,https://waarneming.nl/observation/368179979/
"POINT (3.77097 51.73028)",51.73028,3.77097,Hogezoom, 4325 BJ, Renesse,https://waarneming.nl/observation/368207477/
"POINT (3.45168 51.26976)",51.26976,3.45168,Paardenmarkt, 4527 GD, Aardenburg,https://waarneming.nl/observation/368215238/
"POINT (4.06092 51.33971)",51.33971,4.06092,Roverbergsedijk, 4586 LA, Lamswaarde,https://waarneming.nl/observation/368233925/
"POINT (3.90847 51.51055)",51.51055,3.90847,Stelleweg, 4464 AK, Kloetinge,https://waarneming.nl/observation/373810692/
"POINT (3.88372 51.50403)",51.50403,3.88372,Scheldestraat, 4461 EP, Goes,https://waarneming.nl/observation/368292913/
"POINT (3.96171 51.33109)",51.33109,3.96171,Campensedijk, 4581 BD, Vogelwaarde,https://waarneming.nl/observation/368354481/
"POINT (3.89847 51.50152)",51.50152,3.89847,Tulpstraat, 4461 PA, Goes,https://waarneming.nl/observation/368376023/
"POINT (3.59446 51.31965)",51.31965,3.59446,Turkeijeweg, 4515 RL, IJzendijke,https://waarneming.nl/observation/368362977/
"POINT (3.71812 51.52626)",51.52626,3.71812,Lamsoor, 4341 RW, Arnemuiden,https://waarneming.nl/observation/368402446/
"POINT (3.71809 51.52598)",51.52598,3.71809,Lamsoor, 4341 RW, Arnemuiden,https://waarneming.nl/observation/368402873/
"POINT (3.61113 51.49083)",51.49083,3.61113,Oude Vlissingseweg, 4336 AD, Middelburg,https://waarneming.nl/observation/368487010/
"POINT (3.60238 51.46144)",51.46144,3.60238,Van Turnhoutstraat, 4388 HR, Oost-Souburg,https://waarneming.nl/observation/372456182/
"POINT (3.91157 51.42662)",51.42662,3.91157,Kasteelhoekstraat, 4433 AJ, Hoedekenskerke,https://waarneming.nl/observation/371295192/
"POINT (3.89091 51.73732)",51.73732,3.89091,Heernisweg, 4318 TN, Brouwershaven,https://waarneming.nl/observation/371295083/
"POINT (4.06506 51.2851)",51.28510,4.06506,Abdijstraat, 4561 WX, Hulst,https://waarneming.nl/observation/373797291/
"POINT (3.88524 51.40819)",51.40819,3.88524,Slotstraat, 4435 AN, Baarland,https://waarneming.nl/observation/368661417/
"POINT (3.70472 51.57547)",51.57547,3.70472,Ruiterplaatweg, 4493 PG, Kamperland,https://waarneming.nl/observation/368680576/
"POINT (3.70754 51.57011)",51.57011,3.70754,Nieuwstraat, 4493 BA, Kamperland,https://waarneming.nl/observation/368697918/
"POINT (3.94692 51.48112)",51.48112,3.94692,Dijkwelseweg, 4421 PP, Biezelinge,https://waarneming.nl/observation/368695080/
"POINT (3.61446 51.48754)",51.48754,3.61446,Statenlaan, 4336 CM, Middelburg,https://waarneming.nl/observation/368865587/
"POINT (4.10918 51.43054)",51.43054,4.10918,Aalbessestraat, 4413 DE, Krabbendijke,https://waarneming.nl/observation/368920882/
"POINT (3.54789 51.46248)",51.46248,3.54789,Chopinlaan, 4384 JH, Vlissingen,https://waarneming.nl/observation/368849766/
"POINT (3.8191 51.49081)",51.49081,3.81910,Poldersedijk, 4458 AM, 's-Heer Arendskerke,https://waarneming.nl/observation/368829139/
"POINT (3.54092 51.57557)",51.57557,3.54092,Beukenlaan, 4356 HK, Oostkapelle,https://waarneming.nl/observation/368885187/
"POINT (4.06125 51.67525)",51.67525,4.06125,Jachthavenweg, 4311 NP, Bruinisse,https://waarneming.nl/observation/368862244/
"POINT (4.0444 51.49058)",51.49058,4.04440,Rozenlaan, 4401 HD, Yerseke,https://waarneming.nl/observation/368895254/
"POINT (4.05231 51.27837)",51.27837,4.05231,Mauritslaan, 4561 WG, Hulst,https://waarneming.nl/observation/373805605/
"POINT (3.81926 51.73676)",51.73676,3.81926,Rampweg, 4326 LM, Noordwelle,https://waarneming.nl/observation/369084993/
"POINT (3.58826 51.49084)",51.49084,3.58826,wandelpad Ter Hooge, 4335 SN, Middelburg,https://waarneming.nl/observation/369020136/
"POINT (3.88692 51.51111)",51.51111,3.88692,Geldeloozepad, 4463 AH, Goes,https://waarneming.nl/observation/369111031/
"POINT (3.79274 51.22892)",51.22892,3.79274,Vier Ambachtenstraat, 4551 HB, Sas van Gent,https://waarneming.nl/observation/369269181/
"POINT (3.95991 51.34457)",51.34457,3.95991,Campensedijk, 4581 PW, Vogelwaarde,https://waarneming.nl/observation/373804863/
"POINT (4.22511 51.54457)",51.54457,4.22511,Curieweg, 4691 ST, Tholen,https://waarneming.nl/observation/369157772/
"POINT (3.56266 51.30517)",51.30517,3.56266,Molenweg, 4508 PG, Waterlandkerkje,https://waarneming.nl/observation/369182500/
"POINT (3.87303 51.44376)",51.44376,3.87303,Lange Mairedijk, 4431 PH, 's-Gravenpolder,https://waarneming.nl/observation/369203421/
"POINT (4.19931 51.56868)",51.56868,4.19931,Prins Mauritsstraat, 4698 BJ, Oud-Vossemeer,https://waarneming.nl/observation/369208361/
"POINT (3.89871 51.27175)",51.27175,3.89871,Emmastraat, 4571 LE, Axel,https://waarneming.nl/observation/369193090/
"POINT (3.87516 51.50805)",51.50805,3.87516,Goese Poort, 4461 ED, Goes,https://waarneming.nl/observation/369194243/
"POINT (3.67726 51.30763)",51.30763,3.67726,Kapitalendam, 4522 PT, Biervliet,https://waarneming.nl/observation/369332290/
"POINT (3.70731 51.57595)",51.57595,3.70731,Ruiterplaatweg, 4493 PG, Kamperland,https://waarneming.nl/observation/373810999/
"POINT (3.90245 51.46219)",51.46219,3.90245,Goesestraatweg, 4431 CC, 's-Gravenpolder,https://waarneming.nl/observation/373810863/
"POINT (3.92526 51.64738)",51.64738,3.92526,Nieuwe Haven, 4301 DL, Zierikzee,https://waarneming.nl/observation/373797572/
"POINT (4.22733 51.53203)",51.53203,4.22733,Schelde-Rijnweg, 4691 TB, Tholen,https://waarneming.nl/observation/369463961/
"POINT (4.04434 51.4925)",51.49250,4.04434,Breeweg, 4401 BR, Yerseke,https://waarneming.nl/observation/369362979/
"POINT (4.05118 51.2636)",51.26360,4.05118,Rond de Boom, 4564 HB, Sint Jansteen,https://waarneming.nl/observation/369382491/
"POINT (4.03728 51.31682)",51.31682,4.03728,Hoofstraat, 4583 SR, Terhole,https://waarneming.nl/observation/369386100/
"POINT (4.20306 51.3244)",51.32440,4.20306,Petrusstraat, 4568 PL, Nieuw Namen,https://waarneming.nl/observation/369442480/
"POINT (3.91085 51.49143)",51.49143,3.91085,Jan Greshofflaan, 4481 DD, Kloetinge,https://waarneming.nl/observation/369415508/
"POINT (3.49556 51.55844)",51.55844,3.49556,Brouwersbuurt, 4357 HG, Domburg,https://waarneming.nl/observation/369511111/
"POINT (4.0518 51.49126)",51.49126,4.05180,Oranjehof, 4401 CN, Yerseke,https://waarneming.nl/observation/373797734/
"POINT (3.57188 51.4659)",51.46590,3.57188,Zuidbeekseweg, 4386 NC, Vlissingen,https://waarneming.nl/observation/373811145/
"POINT (3.60634 51.58571)",51.58571,3.60634,Vroondijk, 4354 NN, Vrouwenpolder,https://waarneming.nl/observation/369485643/
"POINT (3.8514 51.31451)",51.31451,3.85140,Berliozhof, 4536 EZ, Terneuzen,https://waarneming.nl/observation/369572641/
"POINT (3.87533 51.50734)",51.50734,3.87533,Goese Poort, 4463 XC, Goes,https://waarneming.nl/observation/369620947/
"POINT (4.08287 51.54951)",51.54951,4.08287,Parallelweg, 4695 BE, Sint-Maartensdijk,https://waarneming.nl/observation/369677153/
"POINT (4.14425 51.5464)",51.54640,4.14425,Burgemeet, 4693 CJ, Poortvliet,https://waarneming.nl/observation/369690399/
"POINT (3.5858 51.4666)",51.46660,3.58580,Noorderbaan, 4386 CC, Vlissingen,https://waarneming.nl/observation/369700036/
"POINT (3.83608 51.28445)",51.28445,3.83608,Pierssenspolderstraat, 4541 GN, Sluiskil,https://waarneming.nl/observation/369708493/
"POINT (3.99793 51.451)",51.45100,3.99793,Zijpe, 4417 CN, Hansweert,https://waarneming.nl/observation/369724094/
"POINT (3.87632 51.5018)",51.50180,3.87632,Fluitekruidstraat, 4461 MH, Goes,https://waarneming.nl/observation/373798427/
"POINT (3.89406 51.50666)",51.50666,3.89406,Merellaan, 4461 RH, Goes,https://waarneming.nl/observation/373798228/
"POINT (3.91039 51.49143)",51.49143,3.91039,Jan Greshofflaan, 4481 DD, Kloetinge,https://waarneming.nl/observation/371295574/
"POINT (3.79764 51.48205)",51.48205,3.79764,Hof van Zeeland, 4451 RS, Heinkenszand,https://waarneming.nl/observation/373797842/
"POINT (3.8252 51.52639)",51.52639,3.82520,Kaaidijk, 4471 AS, Wolphaartsdijk,https://waarneming.nl/observation/371295462/
"POINT (3.95778 51.32247)",51.32247,3.95778,Drie Gezustersdijk, 4581 RM, Vogelwaarde,https://waarneming.nl/observation/369791079/
"POINT (3.89526 51.4934)",51.49340,3.89526,Beukenstraat, 4462 TT, Goes,https://waarneming.nl/observation/370027984/
"POINT (3.80237 51.22696)",51.22696,3.80237,Oostkade, 4551 CM, Sas van Gent,https://waarneming.nl/observation/369816603/
"POINT (3.81795 51.4912)",51.49120,3.81795,Poldersedijk, 4458 AM, 's-Heer Arendskerke,https://waarneming.nl/observation/373798530/
"POINT (3.54048 51.57683)",51.57683,3.54048,Beukenlaan, 4356 HK, Oostkapelle,https://waarneming.nl/observation/369942526/
"POINT (3.46036 51.27095)",51.27095,3.46036,Bogaardstraat, 4527 EC, Aardenburg,https://waarneming.nl/observation/369980964/
"POINT (3.86021 51.58118)",51.58118,3.86021,Noordlangeweg, 4485 PK, Kats,https://waarneming.nl/observation/370117732/
"POINT (3.62137 51.49732)",51.49732,3.62137,Loskade, 4331 VC, Middelburg,https://waarneming.nl/observation/370146841/
"POINT (3.47321 51.50724)",51.50724,3.47321,Branding, 4374 LE, Zoutelande,https://waarneming.nl/observation/370617765/
"POINT (3.83999 51.32716)",51.32716,3.83999,Vondelstraat, 4532 EK, Terneuzen,https://waarneming.nl/observation/370189189/
"POINT (4.01143 51.5168)",51.51680,4.01143,Schoudeeweg, 4424 NB, Wemeldinge,https://waarneming.nl/observation/373811285/
"POINT (3.99902 51.45115)",51.45115,3.99902,Zijpe, 4417 CN, Hansweert,https://waarneming.nl/observation/373798669/
"POINT (3.94488 51.23905)",51.23905,3.94488,Het Zand, 4576 CC, Koewacht,https://waarneming.nl/observation/370362952/
"POINT (3.57114 51.45235)",51.45235,3.57114,Papaverlaan, 4382 PM, Vlissingen,https://waarneming.nl/observation/370314827/
"POINT (3.58977 51.49003)",51.49003,3.58977,Koudekerkseweg, 4335 SP, Middelburg,https://waarneming.nl/observation/370255682/
"POINT (3.91568 51.6518)",51.65180,3.91568,H.J. Doelemanplein, 4301 GC, Zierikzee,https://waarneming.nl/observation/370292269/
"POINT (4.02994 51.44926)",51.44926,4.02994,Hugo de Grootstraat, 4416 ED, Kruiningen,https://waarneming.nl/observation/370257318/
"POINT (3.46005 51.27071)",51.27071,3.46005,Bogaardstraat, 4527 EC, Aardenburg,https://waarneming.nl/observation/370424387/
"POINT (3.91043 51.49747)",51.49747,3.91043,Willemsstraat, 4481 AS, Kloetinge,https://waarneming.nl/observation/370318983/
